,symbol,mean_actual_val,median_actual_val,mean_predicted_val,median_predicted_val,mae,mape,rsquared,explain_variance,medae,num_vals
0,1AG,-8.962936401367188,-9.677427291870117,-6.716207504272461,-4.902551174163818,11.210443496704102,56.59162402153015,0.7200900396588683,0.7247737646102905,7.265351295471191,333
0,1AL,2.0052900314331055,2.1738927364349365,1.6756314039230347,1.06504487991333,2.4622929096221924,47.43161201477051,0.6663631758976589,0.6692802309989929,1.7290911674499512,53
0,1PG,-15.017854690551758,-14.07624626159668,-11.597593307495117,-7.812766075134277,11.44334602355957,34.619140625,0.8285929254752065,0.8337440490722656,4.996402263641357,218
0,3DP,-9.204638481140137,0.0,-4.823645114898682,-1.450372576713562,13.223188400268555,106.30497932434082,0.69449918232238,0.7057380080223083,7.474625587463379,245
0,3PL,-3.5674500465393066,0.0,-2.9547557830810547,-0.25068092346191406,3.3199989795684814,33.78789722919464,0.936588380135012,0.9374430775642395,1.9717731475830078,195
0,4CE,-11.189620971679688,-4.347874164581299,-8.794068336486816,-2.6740036010742188,10.723779678344727,83.39248895645142,0.8022073092229354,0.8060909509658813,5.589143753051758,279
0,4DS,-5.165184020996094,-5.000000953674316,-2.7206363677978516,-1.7948939800262451,10.352279663085938,57.06479549407959,0.6986317823976949,0.7051331400871277,5.406426429748535,203
0,4WD,-19.020050048828125,-15.384624481201172,-18.954578399658203,-17.306964874267578,4.571948051452637,18.911263346672058,0.9694289482563231,0.9694309830665588,2.437713623046875,41
0,88E,-7.058392524719238,-2.222226858139038,-5.591124534606934,-0.5733107328414917,8.245771408081055,48.1576144695282,0.8615094740648555,0.8633346557617188,4.867704391479492,383
0,8EC,-0.5388368964195251,0.5128200054168701,0.021594412624835968,0.4862922430038452,3.9640796184539795,64.716637134552,0.48566958870757093,0.4897414445877075,1.7725749015808105,81
0,8IH,-7.637593746185303,-7.535676956176758,-5.2480268478393555,-4.365852355957031,4.2751383781433105,36.490657925605774,0.9067502683956907,0.9161524772644043,2.3057594299316406,154
0,9SP,-17.29975700378418,-14.835163116455078,-15.769967079162598,-8.349008560180664,5.6408209800720215,43.473151326179504,0.8939128898334803,0.8981943726539612,3.7293457984924316,86
0,A2M,13.965852737426758,11.468385696411133,13.071980476379395,10.233768463134766,3.168339729309082,35.47815382480621,0.9287550412853496,0.9309940338134766,1.927842378616333,160
0,A3D,-6.37921667098999,-6.0704779624938965,-10.366460800170898,-5.26279354095459,8.065804481506348,36.972376704216,0.9069784516593214,0.91546231508255,4.112953186035156,90
0,AAC,-1.0042749643325806,0.3343677520751953,-0.6871973276138306,0.2963330149650574,2.388338327407837,42.003074288368225,0.9199071294303809,0.9205214381217957,1.5907549858093262,544
0,AAD,1.374356746673584,3.644852638244629,1.5658189058303833,2.92927885055542,3.2760396003723145,46.93475961685181,0.9051865956600272,0.9053374528884888,2.0799903869628906,546
0,AAI,-9.69096851348877,-1.8181800842285156,-5.17012357711792,-0.6498103737831116,8.084242820739746,48.311373591423035,0.5848875217607371,0.6139635443687439,3.9475011825561523,54
0,AAJ,-7.597683906555176,-4.761905670166016,-4.882341384887695,-1.454293131828308,11.819967269897461,71.55334949493408,0.6894157227943597,0.698293149471283,8.696669578552246,171
0,AAK,-12.94736385345459,0.0,-7.14656400680542,-1.6954221725463867,18.765260696411133,168.27846765518188,0.4036697785141996,0.4262334108352661,9.09568977355957,184
0,AAL,-25.015493392944336,-20.000003814697266,-13.99828052520752,-6.703301429748535,23.26355743408203,64.63199257850647,0.49045495282048746,0.5452803373336792,17.101078033447266,71
0,AAP,-13.020831108093262,-9.090910911560059,-7.048227787017822,-2.5637996196746826,15.336108207702637,63.779520988464355,0.4220513565194205,0.4580475687980652,9.882144927978516,117
0,AAR,-9.656982421875,-0.6329079270362854,-7.563172817230225,-1.686640977859497,10.3340482711792,67.28905439376831,0.7757213203008709,0.7799108028411865,6.4395365715026855,408
0,AAU,1.850210189819336,0.0,1.0191805362701416,-0.685865044593811,8.782774925231934,63.427531719207764,0.7108256055921601,0.7117753028869629,5.314092636108398,244
0,AAX,-6.143185138702393,1.7730119228363037,-4.854345798492432,0.9220483303070068,4.801388263702393,35.09792387485504,0.9382369673171462,0.9398579597473145,2.790090799331665,480
0,AB1,-16.706348419189453,-13.636174201965332,-14.537835121154785,-6.983833312988281,11.796920776367188,65.83918929100037,0.7750408006204665,0.7785845398902893,7.828680992126465,290
0,ABA,2.572681188583374,2.690704822540283,2.3635575771331787,1.7005841732025146,2.0933051109313965,43.23055446147919,0.8776896779458349,0.8782544732093811,1.2968621253967285,550
0,ABC,3.313119411468506,3.524212121963501,3.2396647930145264,3.0235233306884766,2.2136218547821045,44.550731778144836,0.9338233947343837,0.9338634610176086,1.7201542854309082,571
0,ABF,-19.423067092895508,-6.273337364196777,-7.858177661895752,-3.107271194458008,18.593767166137695,55.29029369354248,0.6130604630744683,0.676513671875,9.688882827758789,44
0,ABL,-12.92685604095459,-9.677835464477539,-10.68155288696289,-4.246045112609863,10.481520652770996,82.71893858909607,0.792200860825413,0.7968273758888245,7.3356122970581055,318
0,ABP,0.667996346950531,2.9143545627593994,0.4883389174938202,1.9006096124649048,2.2813503742218018,41.950610280036926,0.952553444517004,0.9526826739311218,1.489434003829956,564
0,ABT,-5.497432708740234,-1.8749982118606567,-6.210351943969727,-0.8375706076622009,5.799748420715332,62.086284160614014,0.8016424919775862,0.8031049966812134,3.840650796890259,82
0,ABU,-9.05800724029541,-9.196451187133789,-7.523047924041748,-5.875024795532227,6.645526885986328,39.82955813407898,0.8876884527596782,0.8901309967041016,4.036186218261719,504
0,ABV,-4.67685604095459,0.0,-4.559525012969971,-1.4002230167388916,8.519015312194824,88.84902596473694,0.7054538657284214,0.7054818272590637,6.420287132263184,350
0,ABW,-2.14339017868042,-0.47393321990966797,-1.6671924591064453,-0.3858681619167328,2.5975894927978516,53.93458008766174,0.620056875476914,0.6224870085716248,0.9055415391921997,192
0,ABX,-3.096298933029175,-4.166668891906738,-2.833143949508667,-1.684669017791748,6.263365745544434,49.44741427898407,0.8173524800382623,0.8175157904624939,4.280027389526367,363
0,ABY,-3.7958548069000244,-1.4925358295440674,-3.327291965484619,-0.9459378719329834,5.151769161224365,45.594459772109985,0.9294269939738055,0.9296647310256958,3.51493239402771,413
0,AC8,-8.47448444366455,-7.333334445953369,-4.77121114730835,-3.5001654624938965,12.080082893371582,64.20621871948242,0.7488589764458691,0.7582400441169739,6.181953430175781,227
0,ACB,-9.467167854309082,-6.253945350646973,-7.465498924255371,-3.418792247772217,7.9653449058532715,54.95598316192627,0.8949356367097329,0.8981780409812927,5.165184020996094,501
0,ACG,-7.503519535064697,-6.250000953674316,-5.060342788696289,-2.643073081970215,6.849821090698242,50.21182894706726,0.7940382980407571,0.8048319816589355,4.510300636291504,361
0,ACK,-3.2153735160827637,1.274781346321106,-2.935972213745117,0.8780717849731445,7.22390079498291,64.67320919036865,0.8230891657116359,0.8232077956199646,4.789979934692383,215
0,ACL,-8.581731796264648,-3.1088874340057373,-6.776037216186523,-1.2330451011657715,6.696094512939453,61.70724630355835,0.8609558865887148,0.8640565872192383,3.6447319984436035,502
0,ACN,-6.102695941925049,-4.878051280975342,-5.745166778564453,-3.181118965148926,5.207485675811768,36.692774295806885,0.9385401570903804,0.938644289970398,3.1889877319335938,269
0,ACQ,-0.35070428252220154,1.3044430017471313,0.4900282919406891,0.7262383699417114,2.6280319690704346,47.3275363445282,0.7007514941051805,0.7108606100082397,1.3413902521133423,170
0,ACR,-4.575567245483398,-2.139665126800537,-3.5939033031463623,-1.2618796825408936,5.4530463218688965,50.350403785705566,0.9190895936711124,0.9201926589012146,3.3190340995788574,554
0,ACS,-4.054584503173828,0.0,-3.56329083442688,-0.1237020492553711,7.865817070007324,62.67023682594299,0.8179057050335898,0.8182394504547119,5.475031852722168,272
0,ACU,-21.390872955322266,-24.137929916381836,-15.712552070617676,-16.15342903137207,15.126803398132324,97.42315411567688,0.6851251413601577,0.7037196159362793,9.350431442260742,229
0,ACW,-6.907137393951416,-4.347826957702637,-3.9814400672912598,-2.0106992721557617,12.182114601135254,68.01350712776184,0.5787167061060354,0.5865428447723389,6.158784866333008,261
0,ACX,4.966264247894287,7.911004066467285,4.724156856536865,7.378610610961914,3.378232717514038,36.428630352020264,0.9223053125688,0.9224686026573181,1.7704133987426758,146
0,ADA,0.6885363459587097,1.6806647777557373,0.5713743567466736,0.4943094253540039,5.9574737548828125,48.20393919944763,0.8179390378066415,0.8179707527160645,3.4721755981445312,345
0,ADD,-10.331085205078125,-5.8823561668396,-5.487156391143799,-1.482879400253296,12.393840789794922,64.85124230384827,0.6097526025225095,0.6290655136108398,6.443729400634766,237
0,ADH,0.3681707978248596,1.81153404712677,0.17983229458332062,0.18712329864501953,3.1917762756347656,39.43959176540375,0.9650213150062147,0.9650906324386597,2.331317901611328,145
0,ADJ,-9.436781883239746,-6.249997138977051,-8.493762969970703,-4.127706527709961,6.710816383361816,50.740426778793335,0.8915482047516301,0.8926156163215637,4.614719390869141,517
0,ADN,-11.371164321899414,-10.816048622131348,-8.455109596252441,-3.140791893005371,12.42312240600586,65.25212526321411,0.7127625759749875,0.7201913595199585,8.250158309936523,415
0,ADO,-3.1937711238861084,-5.262223243713379,-2.4662938117980957,-2.0141286849975586,7.224105358123779,55.69922924041748,0.7786715186962897,0.7794517278671265,4.124665260314941,460
0,ADQ,-15.115094184875488,-8.712116241455078,-10.663390159606934,-4.07486629486084,12.385117530822754,79.99004125595093,0.7220270416166137,0.739497184753418,8.172698974609375,126
0,ADR,-10.527022361755371,-6.668308734893799,-9.021590232849121,-4.162336349487305,5.86890172958374,50.04792809486389,0.851674228700735,0.8561118841171265,3.8792173862457275,104
0,ADV,-9.848170280456543,-2.85713791847229,-7.096502304077148,-1.7457698583602905,11.626349449157715,64.95135426521301,0.692494998110881,0.698806643486023,6.733236789703369,343
0,ADX,-9.056068420410156,-6.6666741371154785,-7.342442512512207,-2.648261070251465,8.249863624572754,64.15778398513794,0.8386239181451312,0.841415286064148,4.984761714935303,422
0,ADY,-10.02993392944336,-6.7392897605896,-8.606328010559082,-3.3923802375793457,8.589388847351074,58.82541537284851,0.8573905335838989,0.859209418296814,5.386302471160889,466
0,AEB,-8.92852783203125,-7.6923089027404785,-6.666533946990967,-4.131958484649658,8.900046348571777,67.19105243682861,0.7100877342833215,0.719375729560852,6.365020275115967,303
0,AED,-20.059627532958984,-12.903220176696777,-18.557571411132812,-9.786521911621094,5.483826160430908,42.91349947452545,0.9514070836559044,0.9532654881477356,4.196059226989746,215
0,AEE,-6.979455947875977,-4.545455455780029,-4.919303894042969,-1.7798740863800049,8.579527854919434,57.095056772232056,0.7922974855162193,0.7979685664176941,6.68963098526001,473
0,AEF,5.108351230621338,4.972377777099609,4.2860260009765625,3.195011615753174,3.9780707359313965,49.69422221183777,0.7992872752773635,0.8031278848648071,2.584522247314453,257
0,AEG,-0.20862190425395966,-0.10209404677152634,0.07385526597499847,-0.4684963822364807,1.7368199825286865,50.67915916442871,0.8909171328629164,0.8923768997192383,1.2210822105407715,112
0,AEI,-3.4252519607543945,-4.356062889099121,-1.547869086265564,-1.4721908569335938,8.069144248962402,60.53141951560974,0.7810862740760263,0.7866585850715637,5.564929485321045,246
0,AEJ,-20.21554183959961,-13.068181991577148,-18.083585739135742,-7.145175933837891,7.405755519866943,41.23165309429169,0.9076601542068276,0.9105699062347412,3.9623537063598633,255
0,AEK,-9.367571830749512,-2.4725277423858643,-6.850360870361328,-1.2554082870483398,10.396759033203125,88.49753141403198,0.7435259872083908,0.7496991753578186,6.320703506469727,242
0,AER,-14.633052825927734,-11.111112594604492,-9.528345108032227,-6.926571846008301,9.289815902709961,77.55638360977173,0.5628993587691662,0.6488606333732605,7.176850318908691,46
0,AES,-20.723031997680664,-25.320510864257812,-13.423274040222168,-8.818603515625,19.794198989868164,78.12728881835938,0.47292812358515535,0.508603036403656,15.069934844970703,56
0,AEV,-7.966708660125732,-8.163257598876953,-6.53048849105835,-4.331050872802734,6.546905040740967,49.33072328567505,0.8867871424378615,0.8893238306045532,4.392422676086426,515
0,AEZ,-27.664587020874023,-18.749998092651367,-22.887575149536133,-13.580896377563477,10.146727561950684,54.908156394958496,0.8296564778752504,0.8429005146026611,4.825935363769531,245
0,AFA,-4.0388102531433105,0.0,-2.167637825012207,-0.34201931953430176,9.529226303100586,75.12829303741455,0.6686636685312052,0.673322319984436,5.9459919929504395,249
0,AFG,1.2188222408294678,0.6134963631629944,1.4150795936584473,0.32205522060394287,2.957853317260742,54.95601296424866,0.8408583614642764,0.8412103652954102,1.9796383380889893,153
0,AFI,0.15106429159641266,0.5263110995292664,0.17553412914276123,0.26988232135772705,1.0181688070297241,34.325018525123596,0.924206551052412,0.9242256283760071,0.6249966621398926,537
0,AFJ,-0.630841851234436,1.4207662343978882,-0.43482130765914917,0.912122368812561,2.053861618041992,30.419763922691345,0.9423404752569742,0.9425978064537048,1.4522699117660522,92
0,AFR,-8.97315502166748,-9.753682136535645,-7.748527526855469,-5.152948379516602,7.808300495147705,53.97600531578064,0.8885412270055515,0.8900745511054993,6.108451843261719,454
0,AFT,-10.495445251464844,0.0,-5.227524280548096,-0.010052084922790527,11.346932411193848,89.04651403427124,0.47223633184067604,0.49630188941955566,0.12625879049301147,136
0,AFY,7.502575397491455,7.93651008605957,7.678194046020508,7.039567947387695,3.0106184482574463,42.84541606903076,0.9456100096693477,0.9457059502601624,2.4097366333007812,63
0,AGD,-8.706219673156738,-5.833327293395996,-4.083594799041748,-0.4006025493144989,12.74278736114502,67.75405406951904,0.6201448807277488,0.6426600813865662,8.110401153564453,154
0,AGE,-16.011154174804688,-12.377656936645508,-12.914326667785645,-5.6421308517456055,8.379068374633789,63.73060941696167,0.7990969678865756,0.8102834224700928,5.277400970458984,222
0,AGF,-4.21992301940918,-2.2222201824188232,-3.5232348442077637,-0.5930324792861938,2.6975624561309814,35.02146601676941,0.9242628564669233,0.9258317947387695,1.8103103637695312,389
0,AGG,-3.501736879348755,-0.9929875135421753,-2.0135438442230225,-0.6794928908348083,8.542060852050781,74.05835390090942,0.6285180565034679,0.6330646276473999,4.657741546630859,458
0,AGI,-0.06574051082134247,2.1704304218292236,0.920494019985199,1.0047255754470825,5.219963073730469,43.53799223899841,0.868884602068311,0.8705130219459534,2.918332576751709,508
0,AGJ,1.1523395776748657,0.0,-0.05807214230298996,0.10457825660705566,8.173016548156738,98.94668459892273,0.4914589047606551,0.49697649478912354,5.682956695556641,111
0,AGL,2.1991655826568604,2.073986291885376,2.306204080581665,1.8690814971923828,1.9794951677322388,46.78438901901245,0.8730839449667461,0.8732722401618958,1.3600919246673584,573
0,AGO,-8.466601371765137,-3.9513683319091797,-7.992903709411621,-1.5533020496368408,6.318750381469727,46.125611662864685,0.9319897358969942,0.9321462512016296,3.887002944946289,527
0,AGR,-7.282878875732422,-7.1428608894348145,-6.188904762268066,-5.582788944244385,7.455656051635742,53.25353741645813,0.8659397279126918,0.8672704100608826,4.592266082763672,329
0,AGS,-7.755334854125977,-4.547800064086914,-6.599367141723633,-1.5094554424285889,6.830725193023682,49.9906986951828,0.8493353097176747,0.8507551550865173,4.028654098510742,540
0,AGU,-9.269396781921387,-8.712122917175293,-6.410006999969482,-3.807647228240967,10.408026695251465,51.423537731170654,0.8388545714473186,0.8459184765815735,7.731542587280273,170
0,AGY,-2.0767529010772705,0.0,-1.641541838645935,-0.008131980895996094,13.17820930480957,50.288426876068115,0.800892141419024,0.8009815812110901,7.052543640136719,279
