,explain_variance,mae,mape,mean_actual_val,medae,num_vals,r2,symbol
0,0.7122180006796422,10.20273462066781,46.22040845864043,6.301863969469068,4.780561174665195,127,0.7112213320780036,4DS
0,0.9190939044749935,3.62596213889342,51.295290371829594,0.48100725428306773,2.4864405163963372,385,0.9189574075623647,AGG
0,0.7465757470371376,16.422338943071626,100.18296865184901,14.431858769957097,5.425369671367426,138,0.746101426226033,AIR
0,0.3384121663663915,9.761221602386135,83.99862892791346,3.6891962765388215,5.468170313707146,444,0.3374467815866694,ANP
0,0.8908672658503098,7.642056605531768,62.886778937384456,7.2467858293112775,4.310124927096883,145,0.8905421371158598,AOU
0,0.5099014052799413,61.825390233104535,66.35725837290391,119.54599578774213,8.452298963392103,64,0.4764710837025167,ARV
0,0.8182791484402301,7.854934831056861,58.5903682319208,2.039372507674066,4.916465759277339,154,0.8182479458825491,ATE
0,0.6927129438742889,4.970014934476941,60.16329448507769,0.06026046196463235,2.3613299491999933,244,0.6890213847756594,ATR
0,0.9286674227406554,3.369944441214496,39.75655985207948,2.3961081854518302,2.1652129101364457,518,0.92841521021875,AVG
0,0.9212867259802683,5.6768253310097725,58.20415278360534,1.399118456625349,4.111519231905593,504,0.9212566916086988,AVH
0,0.8250123235108542,8.787211497746409,92.66974884359847,0.48709535182149927,6.163167794545485,112,0.8244093449733118,AYI
0,0.8971528166519073,9.92901082408243,96.75249988232852,-3.476358777890621,8.192169358402417,114,0.8850829740257261,BDM
0,0.8056726988696923,9.20016374419877,69.97735639716517,3.625234879600397,4.846580605757865,210,0.8055151552222521,BEZ
0,0.9329180068724914,4.2081267798849025,50.53477264028191,0.7347315998763017,2.751974743390594,344,0.9328329947927608,BIS
0,0.9545130219825153,5.5596064067867825,44.59528015593098,1.180170550957006,3.5982685089111364,517,0.9539751312911505,BMN
0,0.8661648073556267,7.121888619045157,81.86478363935265,-5.447255316050067,4.789313692035094,65,0.8631054463281402,BNT
0,0.9489405538000171,6.665631802677303,51.20470901181089,5.877631087626251,4.73539918044515,397,0.94854373671855,BRL
0,0.5583657447044053,3.0829195287836253,86.70308904174799,-0.2721634508480213,2.0210805450656735,64,0.556356871776204,BST
0,0.9326095384172335,4.450487540940663,53.73530744043823,0.7971269056145914,3.0127048350323626,244,0.9317890876556562,BVA
0,0.9241167564241817,4.741234788425522,54.45124166325702,1.5935998139470606,3.2331417750536957,395,0.9240969624664,BYL
0,0.9185541098307287,4.2003377756302696,57.52216936987333,3.35375946355094,2.44572634930881,293,0.9184593990449468,CAF
0,0.9112473769411042,7.626736722871601,68.57519261630871,4.712780967456598,4.821743684656489,331,0.9107968908889766,CAP
0,0.8875698606749132,5.542466121155054,54.58349052461837,-8.794315521632724,3.6201210021972656,327,0.8859410838351054,CCC
0,0.9639358512237415,2.28745798943748,32.65699378690664,4.167282575957752,1.6135363984457318,515,0.9637383214185257,CIM
0,0.9644398730661617,2.6853115932683975,32.87424137749528,3.775184254130988,1.8606763615412572,303,0.9644398684873047,CLO
0,0.8832589083167233,3.446660358616385,51.25498798048527,5.361694547483261,2.2094027270151475,221,0.8821540841507267,CLX
0,0.7496240576982499,11.20600265136308,83.42041467553292,1.9561821753262651,6.350406119130794,248,0.746311649193429,CLY
0,0.9202701079162207,2.5840316928252873,45.8702073043784,3.5993425459550767,1.617255316343531,455,0.9202226139106324,CNI
0,0.8199785276067774,8.647681206256651,63.80318281879117,0.393114489463795,5.483863711357121,253,0.8186211194968472,CNJ
0,0.8536166358687458,7.175406760068244,46.091227372632716,0.6833218005570708,4.312233872902704,315,0.850819116861985,CRB
0,0.9370590827437421,2.3427476178424165,36.529107200661734,3.1901478386428845,1.6694346217934872,530,0.9352257726945867,CTX
