,explain_variance,mae,mape,mean_actual_val,medae,num_vals,r2,symbol
0,0.7904351873246087,10.278244068951507,60.44328293266151,4.312198540126811,6.418388217103249,143,0.7895168218556946,4DS
0,0.7401532532428858,10.716675307873823,70.4638086854208,-3.2681930291812518,7.18334361590467,172,0.7401436345639083,AHN
0,0.9442624071728901,2.5749606788308266,40.76983787580501,-0.5203301400587872,1.8432078652915005,90,0.9439444589504229,AHX
0,0.905342791370377,1.9220066939972156,39.53998537177658,2.5330637965461156,1.5157235657170105,461,0.9052800657951986,AIA
0,0.9196512660175946,5.261926669614687,48.28035881446227,4.028710705685757,2.976282316540921,457,0.9175855740452652,AJL
0,0.8992550054897047,5.614415299207558,60.135059872217276,-1.2479517046969486,3.8893973137203064,187,0.8985718392099986,ALC
0,0.8962489868219395,4.143506736485301,52.264654760281815,2.4469904305394783,2.440462283353714,378,0.8951080645432339,APD
0,0.9657727787949092,6.028999056711615,46.32697885749799,12.234122317457793,3.255847877982476,406,0.9657674844931612,AVB
0,0.9294964714590779,1.4446957902028879,36.75707396155018,2.1845824598719186,0.9746840935646759,487,0.9286763901491057,BKW
0,0.8670275921593573,6.4129852317650755,62.18527682238351,1.8679759689477355,4.081876423046255,64,0.8661747255894212,BNT
0,0.463756619703276,19.083331276364618,134.70117606071307,-1.3369671880344047,16.06429106947305,35,0.46160387244575274,BNV
0,0.9460098396430605,3.995912250305407,51.15586057497753,-0.23968126572035597,2.683843635529499,251,0.9444473528593018,BVA
0,0.803741056517989,4.325484826579071,56.396333860277046,3.433615533820544,2.8683621767326937,188,0.8004593523242299,BYI
0,0.9476323288938033,4.027512612554456,48.94437292171335,1.7042471746562187,2.8383814049148652,376,0.9475048042417122,BYL
0,0.9376406144867048,1.7648488603167618,36.954568267416754,4.722321020596031,1.2579089727131363,434,0.9334775421558476,CAR
0,0.4976166974036933,14.788615379140538,257.4224015035385,-10.683455182162104,9.336799804980934,48,0.46293980136391477,CGI
0,0.8786151669653146,3.9000723949645715,57.63561633892239,0.39993605283992795,2.715794181104438,220,0.8771822529635951,CLT
0,0.9443042941610166,4.040535087517819,48.935071390617374,4.093779391064761,2.742994925940159,314,0.9426715142891386,CMG
0,0.8567146483222019,9.23032164603185,122.28266380606452,-8.877509904953548,6.429587363172422,64,0.8566891281539737,CNC
0,0.9332239797359861,4.591871099686246,45.28741698311451,0.11415167278007747,3.078527023052345,485,0.9331014972407989,CSS
0,0.862172029430325,5.027529350058138,57.286797475794636,-3.0181120522673606,3.011500994364427,482,0.8619924605682323,CTO
0,0.9506602400941775,1.7256849924440347,34.578509622232964,2.3007919300212674,1.3468724843703606,468,0.9504978007576983,CWN
0,0.9359694897249868,7.577569824243612,52.72987978660514,2.3029676159648753,4.677989284232554,244,0.935917457200188,CXO
0,0.8364329694849174,6.446965245086842,49.23631525605333,-1.8928909868602972,3.788185187748507,128,0.8361248750853605,D13
0,0.9402454831294215,6.252323022567089,60.8144411861537,-0.385751236348068,4.173570112748578,417,0.940167335421809,DDT
0,0.9555590755982161,5.060429939640747,41.00887014803357,6.190937151050504,2.726454800572899,365,0.9547152590671419,DRM
0,0.9000807199760908,1.7490468600467108,43.85152628757247,0.9111776824004744,1.200796789114301,509,0.8999574578344854,DXS
0,0.8913143323484302,5.691137667254146,53.03690322252981,-0.17171952943283111,3.7308499457988304,349,0.8907557723723001,EAL
0,0.9065117997696488,6.311351585265352,51.352906544516564,-0.6897368540772512,3.958012012887756,432,0.9061961463140691,EMR
0,0.6426701376935287,12.600377048912376,86.05082872713133,2.125639898271389,7.667952484554723,197,0.6415156234421795,ENB
0,0.8062914678652546,15.159186285696855,186.3748987547174,4.214981095471149,10.045500755310059,99,0.7950192729678587,EPM
0,0.43177950556815836,13.387417275406488,47.89813327880871,5.369689033554397,5.926406703649633,135,0.4196652203900675,ESR
0,0.9506251656023402,5.026805515830128,45.42034970362939,3.7256798721515136,3.246503149128831,508,0.9506197887535313,FAR
0,0.9462562104872545,1.792855973893155,36.400586976524465,1.6353973629649616,1.3214263611651518,503,0.9459154070979134,FBU
0,0.8970481783614586,8.761732466713566,70.08181920729542,0.9710437650838072,5.787235216660939,224,0.8970471012471112,FEL
0,0.9129359383543988,3.653514820711457,41.517657353702944,-4.700102035058838,2.4645307253277564,193,0.9127662730434696,FLN
0,0.8837796707784668,3.915837600972926,50.94057073256797,0.16625344294431665,2.797831843881047,416,0.8837796048686157,FND
0,0.9696155631384268,2.601382880889208,35.181677580527015,2.516116813116023,1.80436632560611,546,0.9694737348230058,FWD
0,0.9166920994527968,1.0300164002207741,38.950531733758964,1.6567353236167228,0.7836597882784275,203,0.9145178824334425,GDI
0,0.917336863276303,1.841598693231583,37.51742509601281,0.3458220711607962,1.1113686023533007,552,0.9172286935111501,GPT
0,0.9339130817847435,3.341395694539742,48.1208329727661,3.4643581131495784,2.4614480671129817,223,0.9338727852523199,HIN
0,0.8033650958589376,9.013576449097474,69.98393864901291,-1.5993365493129688,5.559472440210156,286,0.8006879718463773,HOG
0,0.6570249913351098,8.627799839968105,68.73667583238277,-0.45325014023137455,4.176853199108351,233,0.6549228948828725,ICS
0,0.9457273281019415,2.126274681478284,38.130193561858434,4.4245233808294016,1.4556154079758006,548,0.9446140599817383,IFL
0,0.686002227986301,14.986197760847938,93.87824428444837,8.63912766516745,5.865115103664561,346,0.683859019275627,IND
0,0.897093875436123,5.610237660475098,55.21030147769995,1.4342477700879468,2.8909683503395254,414,0.8968580108819579,JPR
0,0.9538226538417488,3.396887656714241,36.22727748027646,-0.638714506909897,2.4885296690559358,471,0.9538165488718666,KCN
0,0.7746879169970584,10.493798981313846,69.53806286461928,0.46904636148441164,6.01973111908157,278,0.7740473856656012,KTE
0,0.9508006397406298,1.9089516390066212,38.932206816198885,2.1486382347614033,1.3465322914582925,516,0.9507698813130214,LLC
0,0.8817728485485674,9.304489135627204,67.11182705846531,1.3683654755118273,6.286010714143705,362,0.8816625416235832,LSR
0,0.9297701623140957,7.526331905743846,47.012478660787934,9.121132035252147,4.164645763865703,358,0.9285305243582467,MBE
0,0.9435603189948008,4.919643190273552,43.252597388983745,-11.349192864958367,3.4965554803282317,114,0.943483668826241,MCS
0,0.5421427357257496,10.94800948846765,60.48999795457116,-1.2239561693223941,4.958218308969659,183,0.5369333172621494,MDI
0,0.8591574376769071,9.614498220616628,58.692429344984035,7.784658423144627,4.5042591094970685,374,0.8583513944385359,MGT
0,0.8461754218001202,6.663335463815464,75.0170907893857,-0.5887195526139637,4.860265273023142,148,0.840874347208247,MKO
0,0.9035406261110009,2.5817828466571915,37.42007495984222,5.435487521513021,1.7218694510429664,497,0.9026804582376196,MOC
0,0.8952539702410496,1.5381422440165227,49.51125938576757,1.3558719977768374,1.1074056157999586,128,0.8914822503120496,MVB
0,0.9021344384658436,13.426906015640013,70.20532533169667,12.75624582135551,6.988414987441033,212,0.9006438981269911,NOR
0,0.7684189340152258,12.513292281254978,86.66859146202441,0.07019355672309376,5.981881333789701,357,0.7635568471194207,NWZ
0,0.9454831610270015,4.880338412073716,43.86141981331191,3.513245353294019,3.3721679834401854,535,0.9454601192131955,PAN
0,0.9255437826823232,5.59859305616909,59.22641862279182,2.919144688758082,4.102779087267425,487,0.9254416969050064,PBT
0,0.8951725028448474,10.9389341785751,69.88957175247329,10.935666977561846,6.391487121582038,289,0.8930868451621039,PBX
0,0.8249865866393179,9.067771631784225,89.51463070330922,-3.2195042920839514,5.424643775969169,232,0.8238880157827471,PNO
0,0.915798655986715,2.907199777432586,43.374549823445506,0.1254558598173976,1.7959570796668416,449,0.9153769693077245,PRT
0,0.9401211615060733,4.754946966814398,45.901005454317186,1.5754732938402574,3.2889331593000355,506,0.9399938932543863,PRU
0,0.9316741954266844,3.1524960112393545,50.763109205648036,0.2651537775460692,2.017268414623422,418,0.9316625855005546,PTL
0,0.7756246448727759,9.54423530023489,67.87835328715703,-1.0268176371958746,5.717701867949194,198,0.7746193510748982,PUN
0,0.917615765742307,4.488889620287655,55.567719265298145,1.814898133909535,3.009356215064866,221,0.9148665270653111,PXG
0,0.7327642562925945,1.8007889793864948,56.02197380099305,1.852244126873479,0.9867097139358514,89,0.7324834870195633,QVE
0,0.9564750391077577,2.114837945097661,34.58983237736431,5.49301343867718,1.6479986367574462,541,0.9554712413160882,REA
0,0.9392505178299203,1.7293860209390335,38.260021518380064,-0.16602978340217617,1.2271109142819014,143,0.9382277892573474,REG
0,0.7409912839310533,10.56720028586677,134.65143756552726,-1.7168763774287195,6.798063461427333,276,0.7409182995888921,RMG
0,0.7815135139683346,9.594983570622597,103.14068735472918,-0.04420585868126268,5.998336128566574,158,0.7808639079839466,RNL
0,0.4988296276165828,22.9645499481313,142.54793292312237,17.261513966499177,5.413054602486737,157,0.49064562908567333,RRP
0,0.7109610280653645,12.927546386899808,55.89508423985687,19.000479103756533,5.225851335833152,312,0.7077739572611955,RVR
0,0.9179855051560729,2.7558161293006993,48.442767030132636,4.002429850375282,2.0738365043262057,114,0.914408186792563,SLC
0,0.919309201103639,4.112282702989028,46.1654518979832,-2.4769743157853608,2.763661739599975,537,0.919291634952442,SLX
0,0.8913799638905816,3.451569655262516,48.715726883583166,6.966591105355973,2.14557579369456,194,0.8858718864294489,SNL
0,0.9044130028248749,7.457889813032462,49.037323016294856,-2.021147204069288,4.415082332920576,68,0.9040808198685543,SNR
0,0.8631817991804931,7.774172603028808,51.34006843454926,12.604862197156935,5.242643230262838,206,0.8615660796563774,SRM
0,0.9367070665295755,1.9935454958173462,34.55132955473927,3.8406800965772314,1.453154696234546,523,0.9362538264387786,SRV
0,0.9516158922255766,1.1127804827495047,31.390618729522934,0.5900533894962431,0.8214793389279285,505,0.9516133505401684,STW
0,0.9490065858619285,9.72302788110735,55.38891366808723,6.902791904660941,6.025732517242423,247,0.9489838482664662,THD
0,0.815662356831006,5.997996168552973,56.35490156586723,-1.1374814111429654,3.4548494675580077,173,0.8150993497673116,TIG
0,0.7848341778828127,11.04789182750916,63.83121160734665,4.235465388482851,5.458334357190289,159,0.7820391383283863,TND
0,0.6447326875271999,11.172427517694157,214.68086576240802,-0.3702926993645695,5.468487511510439,354,0.6425063711330771,TNR
0,0.9497812888606324,4.069962647768816,35.737660575692324,0.29798772483850544,2.5591758405512532,494,0.9496235906735511,TRY
0,0.9476585795613464,4.5333881844238055,30.357676068953506,-5.5159915283083,2.6352345037829963,131,0.9476573244533604,UBN
0,0.860889366126955,7.198558990973368,63.55195506784904,0.9320954934394753,5.323685255917635,196,0.8608885086523606,UCM
0,0.93341093983964,0.8562197516557389,29.91394206896266,3.078908887872907,0.7512837883017746,52,0.9291132853940922,VAE
0,0.9473184044767989,2.302747050934477,45.26972285967511,1.3060401135909716,1.4352036511108706,258,0.9468695841563549,VTA
