,explain_variance,mae,mape,mean_actual_val,mean_predicted_val,medae,median_actual_val,median_predicted_val,num_vals,r2,symbol
0,0.8015409142881835,5.959328243679052,92.8152072954076,-3.6267025263377235,-2.673656940460205,4.419996488661997,-6.574518291008158,-4.933366298675537,60,0.7986718671824042,1ST
0,0.5706485516179375,12.092557713338364,58.795412879993215,6.619516117643438,3.968196392059326,4.593610431008994,-2.239920358387259,-0.44407981634140015,130,0.5668345797778899,4DS
0,0.8463925240800578,4.826853467385149,42.92013222634816,-3.8732885319632016,-4.262348651885986,3.374130194834875,-8.221288515406162,-3.088252544403076,68,0.8458537300200825,9SP
0,0.9241660187726612,2.6338261452465184,39.44631313536286,3.0967597836464624,3.2398931980133057,1.7374925710830573,3.741662161478774,3.426499843597412,532,0.9240699843478408,AAD
0,0.6978893640300543,8.972481617995154,60.91756436454466,-8.567807753416995,-8.667404174804688,4.200669721287628,-11.834733893557427,-7.256543159484863,262,0.6978818374272316,AB1
0,0.9290607587088375,1.9782003865641655,37.85879080100244,4.541533792467139,4.12056827545166,1.3131142274991379,4.164104265031716,3.620492696762085,482,0.9277149525936508,ABC
0,0.8474590668711777,6.00419384616001,75.86081063065777,1.0714533860491973,-0.36558669805526733,5.26448869705199,2.3255813953488387,0.5346361994743347,57,0.841934857261813,ABT
0,0.8405476331632582,6.800264907636534,54.53574767599791,-2.637366855712537,-2.0182766914367676,4.482986816993122,-7.498371008971982,-4.549231052398682,291,0.8399325125089958,ACG
0,0.9597297781957003,3.236609184707575,32.01230232633647,-0.1660172132506624,-0.0045317686162889,2.0070235410530515,-3.4080937840019714,-2.256819486618042,499,0.959690469928294,ACR
0,0.7813387480388347,6.152904961147941,38.38391235314149,-15.58313438780977,-13.471697807312012,4.573221151177231,-14.444444444444445,-15.27922248840332,40,0.7660711737296426,AD1
0,0.9267406082947728,6.13799030075441,52.30172902445934,-3.158689544098202,-3.509397268295288,4.010063407959026,-9.4901721528566,-8.025873184204102,412,0.9266336225728851,ADN
0,0.8499821888496644,9.279864111197636,63.87323391237293,1.6281307763279655,1.2939302921295166,5.433099830987665,-4.761904761904753,-1.3184301853179932,260,0.8499114868782313,ADV
0,0.8963579190946088,6.932575467410716,57.91203205323876,-2.7523498878515626,-3.5195791721343994,4.234548799963822,-7.446608124714102,-4.49859619140625,457,0.8959493431394965,ADY
0,0.8347091219159443,10.265847443844624,65.21319226645726,7.889620312948368,4.7247090339660645,5.5486036936442105,-2.6315789473684235,-0.9038198590278625,221,0.8305257547046935,AEI
0,0.8652839061352552,7.223681380008999,74.17448379215365,-1.1298886025220214,-2.021052837371826,4.339095115661612,-3.529411764705885,-2.3166072368621826,191,0.8643516525798535,AEK
0,0.7406802330435178,9.113428404767067,60.08010742510138,7.491143472042091,5.242086887359619,5.142659505208343,2.3255813953488387,-0.03367370367050171,199,0.738274051580926,AFA
0,0.9079787784967689,4.024758210212076,47.43871909217397,-0.35130132463195657,-0.6102330684661865,2.9055691301610524,-2.597433316606404,-1.2662385702133179,406,0.9077834189104778,AGG
0,0.9163484203056287,8.54033535271637,52.78409604937542,11.124195502495168,8.576409339904785,4.492907789059195,-4.5548654244306395,-1.7223111391067505,336,0.9149857638913745,AGR
0,0.8836632306817676,8.488069438543713,56.46510858388465,0.5579178830497743,0.6803556680679321,5.9173736572265625,-5.714285714285718,-4.045663833618164,143,0.8836514623769156,AGU
0,0.6415431692950848,17.860002483548282,69.21126162358891,2.435326471863135,-1.8824195861816406,7.96510445940625,-8.333333333333325,-2.4805941581726074,108,0.638598984320617,AHK
0,0.6480160451269386,11.658856404610482,69.9433759841947,3.2785185788993516,-0.7423732280731201,5.826404571533212,-3.030303030303033,-2.6029579639434814,175,0.6363348018673801,AHN
0,0.7472242285619748,16.442444685104167,63.86290085080017,1.8535293038007759,3.187788963317871,7.848864237467451,-11.111111111111107,-2.26486873626709,61,0.7467254228663864,AHQ
0,0.8767909405284577,2.9951377729915163,33.24600693720187,-0.2707619915712373,-0.8591253757476807,1.7108330647927765,4.224761709655974,2.5916037559509277,82,0.8751424205836275,AHX
0,0.8837447097828474,1.9743067653238,37.4043481349478,2.4564690465978254,2.15566086769104,1.2494510116832833,2.746442642594269,1.909855604171753,407,0.8824987743691535,AIA
0,0.8237253439554747,5.591772136434688,62.605439999908796,-0.9527029171651193,-1.4829483032226562,3.798553701537962,0.0,0.27924710512161255,192,0.8230269419620481,AIK
0,0.9554268129016941,13.354906835117546,63.83334325042973,38.87736685981833,33.50874710083008,4.655398061500248,-4.4517724649629065,-1.5164387226104736,127,0.9546954356322643,AIR
0,0.9356652947775546,2.125228852632124,38.6896574444315,1.5984443695211938,1.2796152830123901,1.3988905486913383,1.7533557046979835,1.2700929641723633,497,0.9350627779484403,AJA
0,0.920613435159773,5.115919136603397,39.78746593703396,1.5029608339119034,0.6548923254013062,3.253239504934445,-4.379640178914526,-2.3886895179748535,444,0.9198194311071329,AJL
0,0.9481695438063436,5.639358127299848,52.549959049318176,-1.3806403819458815,-1.065493106842041,4.616376989978848,-5.063291139240512,-1.6133008003234863,253,0.9480848284773487,AJQ
0,0.7777398761029165,4.539397685850074,52.73207367961932,-3.2767966085726083,-2.7388601303100586,3.052489042282109,-3.3333333333333366,-2.5269687175750732,115,0.7766340312559518,AKF
