,explain_variance,mae,mape,mean_actual_val,mean_predicted_val,medae,median_actual_val,median_predicted_val,num_vals,r2,symbol
0,0.934457787221062,2.499699040542564,35.04048944020499,0.4516879356576713,0.675733208656311,0.6647066033404911,-2.3255813953488387,-3.3703527450561523,141,0.9342853741030143,1AD
0,0.970635390638294,2.7266829836770845,15.696470857465425,1.3700825313149498,1.1199685335159302,0.5654922592976241,-8.668813741277509,-7.315657615661621,1342,0.9705936318560147,1AG
0,0.9497101907390003,0.5212167957328654,13.0699986824988,1.8805067117959657,1.8273682594299316,0.13080775507215225,1.0579030558482652,1.0662260055541992,176,0.949610758684506,1AL
0,0.954467047275203,3.2551569447950865,20.850331807750447,8.552226057268086,7.744147300720215,0.7940296596950915,-6.250000000000004,-5.345601558685303,981,0.954305555468668,1PG
0,0.9610304280582734,1.8735542912057748,24.311650159954247,-4.085236852448348,-3.9274399280548096,0.4123920980535818,-7.07792932251137,-6.482945442199707,344,0.9609636574123505,1ST
0,0.9779606730385225,4.5109579275915355,29.267852626888764,20.68129372029129,19.230432510375977,0.6452124334223148,0.0,-0.3840898871421814,850,0.977840479463804,3DP
0,0.9900045145272526,0.8356819428033563,11.79660216848099,-0.837609942748315,-0.8959173560142517,0.2830769484672224,-0.915531754445772,-0.837725818157196,820,0.9899919495398611,3PL
0,0.9555950502686402,4.3268651136743035,27.864862941750996,6.173559451087668,4.650674343109131,0.5230890505983306,-5.45454545454546,-5.126127243041992,1097,0.9551939300935539,4CE
0,0.9753608883314127,2.7602525019478406,18.807204317446256,4.690533058975723,4.342265605926514,0.5240962417037416,-3.846153846153843,-3.8228752613067627,736,0.9752853820109125,4DS
0,0.9891643869581923,1.836819275964586,5.396788039959807,-14.644517626921358,-14.31548023223877,0.5737085030749043,-19.44819602546788,-18.644237518310547,114,0.9890863959132444,4WD
0,0.9703938151450157,4.281541190679654,17.610833275724787,14.951327039501031,13.108574867248535,0.5104175295148643,-2.35294117647059,-1.8901481628417969,1773,0.9701116886378018,88E
0,0.8715802686898071,2.2264028135705107,24.340808838458074,-5.671232556129902,-5.386517524719238,0.3799039718207915,-8.164105943897518,-6.231571197509766,179,0.8711625018050702,8CO
0,0.9173473259220449,0.8189599827692116,20.319151401624886,0.24768845811884935,0.18781404197216034,0.130409646570266,0.5940594059405946,0.5217521786689758,277,0.9172720409965095,8EC
0,0.9914010208900708,1.2562855029901536,16.268233350783987,4.631180574297494,4.7413787841796875,0.34494253955310406,-4.000000000000004,-3.8044211864471436,613,0.9913888889902729,8IH
