,explain_variance,mae,mape,mean_actual_val,mean_predicted_val,medae,median_actual_val,median_predicted_val,num_vals,r2,symbol
0,0.7984121598385001,5.996850939828707,91.48128678492118,-3.6267025263377235,-2.674626111984253,4.552318334883351,-6.574518291008158,-4.752219200134277,60,0.7955489431643353,1ST
0,0.5705199700419477,12.129769136380855,58.39541283011659,6.619516117643438,3.956925630569458,4.503747425870419,-2.239920358387259,-0.4472450017929077,130,0.5666735023167785,4DS
0,0.8435032916712213,4.866882661810283,42.96882164936745,-3.8732885319632016,-4.265448093414307,3.4050940627376307,-8.221288515406162,-2.839566469192505,68,0.8429558800691784,9SP
0,0.9231212646467557,2.6517329810174313,39.33155577342502,3.0967597836464624,3.1966238021850586,1.749240211997807,3.741662161478774,3.3762521743774414,532,0.923074516686205,AAD
0,0.6906834245143657,9.031224439663841,60.42677590866894,-8.567807753416995,-8.734007835388184,4.033287856482852,-11.834733893557427,-7.302539825439453,262,0.6906624655360613,AB1
0,0.927766074610121,2.0017798839215346,37.83966694630266,4.541533792467139,4.07920503616333,1.3114174337740179,4.164104265031716,3.486125946044922,482,0.926142802421705,ABC
0,0.8472653617021656,5.992127841749201,74.86942035814364,1.0714533860491973,-0.41180306673049927,5.27973437309264,2.3255813953488387,0.4099719524383545,57,0.8413801131103283,ABT
0,0.838242498172752,6.840882631608623,54.524743183543855,-2.637366855712537,-2.0266306400299072,4.507736215615317,-7.498371008971982,-4.349119186401367,291,0.8376438655127069,ACG
0,0.9595809107378547,3.236469052707973,31.91579423724663,-0.1660172132506624,-0.09119753539562225,2.044377998186654,-3.4080937840019714,-2.199889659881592,499,0.9595724725838046,ACR
0,0.7786905845566988,6.2098509094506875,38.64179691820599,-15.58313438780977,-13.412256240844727,4.6586752575081025,-14.444444444444445,-14.652809143066406,40,0.7625512512397338,AD1
0,0.9255261896294716,6.174170347615309,52.17728934694882,-3.158689544098202,-3.607189655303955,3.9619333969217094,-9.4901721528566,-7.977317810058594,412,0.9253512209972279,ADN
0,0.8482051579680092,9.311769420021955,63.32276031026128,1.6281307763279655,1.1997389793395996,5.621263129370549,-4.761904761904753,-1.2777199745178223,260,0.8480889863127432,ADV
0,0.8942925251072569,7.032247998161536,57.72836766491189,-2.7523498878515626,-3.4960198402404785,4.366623242696134,-7.446608124714102,-4.480282783508301,457,0.8939086562872808,ADY
0,0.8321421591326462,10.339362241143782,65.56193551136914,7.889620312948368,4.6675124168396,5.543314615885421,-2.6315789473684235,-0.9225783348083496,221,0.8278062204342176,AEI
0,0.8628813952192522,7.276030608553985,73.55811505933512,-1.1298886025220214,-2.058662176132202,4.4035816192627,-3.529411764705885,-2.2358202934265137,191,0.8618687946127034,AEK
0,0.739506159531897,9.146439226254719,60.12548975688722,7.491143472042091,5.226685047149658,5.19632366653704,2.3255813953488387,-0.08757591247558594,199,0.7370669092829173,AFA
0,0.907459203636371,4.038882944139845,47.28677982305222,-0.35130132463195657,-0.6639683842658997,2.8979905354451363,-2.597433316606404,-1.1962532997131348,406,0.9071743457564276,AGG
0,0.9139187412398294,8.609811840984463,52.73958240710773,11.124195502495168,8.444632530212402,4.587824238466082,-4.5548654244306395,-1.6536023616790771,336,0.9124114795339967,AGR
0,0.8828224338031864,8.481633610351462,56.31251203252206,0.5579178830497743,0.5565800070762634,5.8316411517915245,-5.714285714285718,-3.893174886703491,143,0.8828224323986487,AGU
0,0.6346394119314354,17.90843178945493,68.98626354901431,2.435326471863135,-2.027919292449951,7.403502757732689,-8.333333333333325,-2.500886917114258,108,0.6314934572874377,AHK
0,0.642744746663844,11.749190940277357,70.251857319582,3.2785185788993516,-0.831598699092865,5.9894752502441495,-3.030303030303033,-2.5303964614868164,175,0.6305393265710584,AHN
0,0.7450262975840776,16.538600894433483,63.898607520865305,1.8535293038007759,3.245197296142578,7.839567930802048,-11.111111111111107,-2.111083507537842,61,0.7444836446885,AHQ
0,0.8728703463297088,3.057415386305916,33.927737746299755,-0.2707619915712373,-0.9411924481391907,1.832966422098167,4.224761709655974,2.4593515396118164,82,0.8707298709860309,AHX
0,0.8820674413790482,1.9918175272430367,37.39119807615099,2.4564690465978254,2.1112451553344727,1.2950882214021275,2.746442642594269,1.8531372547149658,407,0.8804264033733875,AIA
0,0.8210195777061436,5.627168222486748,62.45897126828154,-0.9527029171651193,-1.517316222190857,3.7930476976650533,0.0,0.18403053283691406,192,0.8202277082584797,AIK
0,0.9553609429481171,13.326154785994337,63.5895210274523,38.87736685981833,33.52459716796875,4.790023734794316,-4.4517724649629065,-1.5428845882415771,127,0.9546338781591109,AIR
0,0.9347159630957688,2.1556428334249467,38.929586042617125,1.5984443695211938,1.2341432571411133,1.4068379936071098,1.7533557046979835,1.182793378829956,497,0.9339293266481942,AJA
0,0.9197950585982411,5.137378331291453,39.69469971375492,1.5029608339119034,0.5750803351402283,3.2133791378827237,-4.379640178914526,-2.315809726715088,444,0.9188445744941545,AJL
0,0.9471894250729741,5.688845034403163,52.918556397821305,-1.3806403819458815,-1.1232120990753174,4.693797111511239,-5.063291139240512,-1.3926788568496704,253,0.9471328990856772,AJQ
0,0.7762900964764408,4.571518764542835,53.03466265175556,-3.2767966085726083,-2.7625975608825684,3.1486513614654585,-3.3333333333333366,-2.5258188247680664,115,0.7752796931816959,AKF
0,0.7842077983935578,8.460522946782891,58.17678185774465,3.447492403455759,1.2380273342132568,4.862821689018833,-2.980972515856232,-0.8721550107002258,188,0.7794121499761146,ALC
0,0.9180290021067672,1.2220654309215566,35.81788597922168,-0.911761255399228,-0.5047589540481567,0.6488876342773438,0.0,-0.059435129165649414,69,0.9132362410428483,ALI
0,0.8763974191940113,8.508763304720055,65.62139436294252,4.830690396340674,3.851473808288574,5.437563586456273,-3.986283754822119,-2.2600650787353516,405,0.8758580706075333,ALT
0,0.9488918389588546,10.017141880189108,63.00576642633445,14.622803728837992,13.004563331604004,5.840165943935004,0.0,-0.10745787620544434,192,0.9486497169091496,ANO
0,0.5078554153009549,9.548294210055523,79.57637563803628,2.9706894189386146,1.8385759592056274,5.710243860880539,-5.40376195881304,-1.5079083442687988,423,0.5073423204374885,ANP
0,0.9169845958729117,4.263648400045283,55.00062466515939,6.4949034629068185,6.062384605407715,2.8667612075805664,0.0,0.06964492797851562,121,0.9166361120365117,ANR
0,0.8921794298639092,8.360463944400749,51.67063870242357,5.6511784392551405,3.6106226444244385,4.534882912269001,0.0,0.10595083236694336,141,0.8899056024337102,AOU
0,0.9239089426095606,3.8318202065814786,43.20081657849071,1.114123832942763,0.6646209955215454,2.4387394682331696,2.7527720477004456,1.4846677780151367,406,0.9234178585254466,APD
0,0.8515578511191843,7.878142398267568,65.75444504238638,0.6669511057329693,0.7528595924377441,5.1447377927375575,-4.545454545454541,-1.5185966491699219,368,0.851550726853378,AQD
0,0.6329143315996802,11.467419273390682,101.9970305602937,4.547094447428301,0.8787694573402405,5.820523093728452,-7.894736842105251,-2.6777377128601074,321,0.6292449041258101,AQX
0,0.9393388742050455,3.0381280432623536,38.44041418425007,5.477698504234906,4.8363261222839355,2.1734320240899745,3.581699459727493,3.070449113845825,192,0.9379939157345316,AQZ
0,0.696234924675398,12.856570370232534,100.55124297095136,1.6957884879039937,-1.4683430194854736,7.470868963944284,0.0,-0.9249963760375977,263,0.6900939862533364,ARO
0,0.5526049178633321,52.1799066803146,40.94142917997744,105.86541444680435,66.5289535522461,11.386477292487712,30.492424242424242,23.917659759521484,56,0.52241135193506,ARV
0,0.9090101546018361,5.166155741640724,60.254113289934416,-10.154014525432284,-9.349801063537598,3.349174737930298,-7.295026118555527,-4.7816267013549805,102,0.9079150195827922,ASH
0,0.9629023822298926,3.7757988021751117,36.0952204174369,6.55622430753577,6.036755084991455,2.564775496649535,2.3889228454558262,0.8773884773254395,507,0.9626345337348292,ASL
0,0.9374327778120739,1.498356949495416,31.82976660826044,3.519978707930308,3.275986433029175,0.9893639561557424,2.973709660050958,2.4227633476257324,520,0.9368189080973871,ASX
0,0.8435407610155523,7.613393993099493,56.06056086444108,5.3796485582241305,4.253495693206787,4.960251169928862,0.0,-0.30195146799087524,248,0.8418602974013792,ATC
0,0.9000437104590187,7.096400522867077,82.48232114021927,1.3148601154501829,1.0691251754760742,4.8211520115534325,-2.4390243902438917,-0.5859609842300415,149,0.8999935014393516,ATE
0,0.8834270543645945,2.241216074685416,57.2905069892621,5.831898148685747,5.474966049194336,1.9158696068657761,3.7593984962405878,1.9121527671813965,51,0.8816255970830846,ATL
0,0.7328171385997597,5.092186118928641,60.314911141192695,-0.6516151431463632,-0.8807084560394287,2.707917719176324,0.0,-0.05644822120666504,213,0.7326532640726926,ATR
0,0.904550031027349,7.3059596848888635,65.1001864619128,-2.4222820283844495,-2.667459726333618,4.8363971710205185,-10.000069387103713,-5.773438453674316,257,0.9045077918227061,AUC
0,0.9756935521254152,5.109851974977257,41.27083005348535,8.580721609656862,8.554157257080078,3.171451542992512,-3.4785238959467666,-1.9744309186935425,446,0.9756933599352221,AVB
0,0.6682395643315442,11.243836294052526,63.20619938356028,-8.506190049004998,-7.938973426818848,7.234585762023926,-13.18840579710145,-4.936110973358154,94,0.6678338857540255,AVD
0,0.949280012939766,3.530160019277338,42.74335624926734,1.8145424525072842,1.5105540752410889,2.051902581859624,0.0,0.23648881912231445,444,0.9491361614795166,AVG
0,0.8943605880641472,5.409760022309049,52.77177621355405,-1.5843654485474754,-1.9710779190063477,3.460862446927475,-7.145437468391019,-4.282740592956543,467,0.8941094942418394,AVH
0,0.8234141591165781,8.171606635628716,54.850486295923254,-5.205348135393274,-4.649230480194092,5.258260632245733,-9.61839737043967,-4.316688537597656,330,0.823096690343855,AVI
0,0.8714481873060994,7.6244706735714525,55.846919951631236,-1.5259183334160338,-2.5861284732818604,4.951184178504203,-8.900539312898978,-4.638235569000244,374,0.8704702302445305,AVL
0,0.9426795359921158,3.152719197624164,45.59828572711331,-1.4621164730111973,-1.2470910549163818,2.3801583657011456,-2.193791609850006,-1.5322602987289429,474,0.9425428811548158,AWE
0,0.9449923886232109,3.225125651778341,34.49432328618008,4.514047249446158,3.8971545696258545,2.6846206073393595,3.0309988518943687,1.0210803747177124,110,0.9438316257633376,AXP
0,0.7804714604693603,9.35194777436242,79.24433478106458,-1.682745322358191,-0.5263035893440247,5.154004776784315,-5.178571428571428,-1.216583013534546,138,0.7791977954929883,AYI
0,0.8849118194331601,6.325129025252096,60.68921740816332,-4.480907672958046,-3.631831645965576,4.265013507434305,-6.969696969696967,-6.564033508300781,56,0.8839652028227643,AZQ
0,0.9135054260201642,6.995902173169015,47.20003641489217,1.329023714919332,-0.05895176902413368,4.768545309702547,-6.666666666666662,-3.3211324214935303,149,0.9118549213629324,BAT
0,0.9186459752855198,4.880335411580732,47.47288028919342,2.249984289794406,0.8801723718643188,2.994833230972284,-1.0526315789473693,-0.6432192325592041,432,0.9161727231873313,BAU
0,0.914554646478081,4.433942009365341,36.77847057113121,0.9472673871160596,0.7913632392883301,2.5167459289328042,-2.9585798816568074,-1.917462944984436,545,0.9145431107296693,BBG
0,0.8560960224385036,8.339237682496405,57.19137772952325,-3.221511569999163,-3.3242151737213135,5.088935558612523,-10.416666666666675,-6.826238632202148,173,0.8560882710548945,BCT
0,0.6492364741964478,12.50347088834591,109.99398840075602,-4.1879690775740634,-2.5932013988494873,7.372312609965983,-8.873712606641494,-2.2591230869293213,102,0.6470988811051926,BDM
0,0.903554030940079,6.771592108002019,53.31353943758912,-10.361241011024813,-9.191827774047852,4.050165739926426,-13.461538461538465,-8.79395866394043,247,0.902324583388002,BEC
0,0.7855745929762631,6.466503317843278,40.909821384286445,5.190453681320352,2.8392350673675537,4.415498039939183,-2.4288588674906606,-0.9179757833480835,38,0.7747119022373895,BEE
0,0.1781504317066236,27.109253059086416,221.05347919544639,28.9181286932988,11.722187042236328,22.261240079726047,24.499999999999982,5.291559219360352,176,-0.07705316006797203,BEL
0,0.9035217503965154,6.676794828400346,57.018295431647424,-0.3564744503239055,-0.8665463924407959,4.489334378923697,-5.5555555555555465,-2.427323341369629,213,0.9033217339039521,BEZ
0,0.9290090275880792,3.2315130411722395,54.86274847655505,1.1679700888683677,0.3889453113079071,2.496630085839163,-2.9253731343283675,-2.6922669410705566,101,0.9267077879049606,BFC
0,0.7488926300749517,7.456722539382222,55.963063617717346,2.2510935095994884,1.4231032133102417,4.401364008585627,0.0,-0.7408788204193115,163,0.7477067159803602,BGG
0,0.9022558667150835,4.772625181810499,53.02276323387406,2.0214425487494063,0.6320062279701233,2.9086165684623086,-0.26990553306342807,-0.12970489263534546,328,0.8986093841773939,BIS
0,0.807751340993283,6.877440424427089,77.93368792665525,0.15615518518290916,-0.6962090730667114,4.169393539428722,-4.1904577567018295,-2.0583155155181885,411,0.8066487172758563,BIT
0,0.7487126971550184,1.9949348950652028,45.40219096729173,1.1642259880664174,0.8177502155303955,1.0944772224759372,1.167315175097286,0.7507352828979492,419,0.7462223557303873,BKI
0,0.9257710046734118,1.502248305076163,35.27600284491815,2.4911438721017514,2.2173290252685547,1.0579142755447801,1.3240287151927976,0.9443192481994629,506,0.9246239297414427,BKW
0,0.9140208269482346,2.783739481672601,32.30452478641438,10.789280852898061,10.018428802490234,2.002899900278215,11.176470588235288,10.117376327514648,191,0.9108360473873913,BLA
0,0.9411642539194695,2.226185922896284,33.89673772261906,2.6472949063334115,2.579584836959839,1.682462294913674,2.180384015115611,1.3621172904968262,524,0.9411357519975513,BLD
0,0.899814528368925,8.203020087966769,69.76196458687222,1.8920812452273539,0.9919283986091614,4.692836773120199,-7.1353698712189315,-5.180964469909668,392,0.8993275009267585,BLR
0,0.9326745144203129,5.787072639538773,39.56043385804852,0.02598198923134512,-0.1511244773864746,3.9160066139040985,-6.896551724137938,-4.457854270935059,489,0.9326509428378956,BMN
0,0.8306308628668456,7.22315068273847,48.97432958555215,-5.718531687462047,-5.145956993103027,3.8892512736113236,-8.754483208346919,-6.34927225112915,77,0.8302481828374317,BNT
0,0.8535765650654028,7.949631720164027,66.51349253513334,3.6408021058814866,1.9257237911224365,5.305096762520936,0.0,-1.2204375267028809,135,0.8504638921093778,BOA
0,0.9491554093547191,2.721485585846635,35.54623631801576,6.318029966820214,6.098541259765625,1.7177667393930705,5.062413314840502,4.1613616943359375,523,0.9490158242832393,BRG
0,0.95059186140556,6.146797546988444,47.88530679791214,3.828892779229366,3.1310460567474365,4.469046877141579,-5.8823529411764754,-2.537045478820801,425,0.9502842378643386,BRL
0,0.5765020100234374,3.167914327037315,66.19824837085098,0.611860424836312,1.0558699369430542,2.135912042554924,1.0947274352100125,0.9349536895751953,77,0.5727604105941948,BST
0,0.9307467905638269,4.373804737746738,39.09607735804097,-0.4739606197125155,-0.11650291830301285,3.060077203071201,-2.040816326530614,-0.2691466808319092,259,0.9305260554239067,BVA
0,0.854019555534399,5.596295041281621,58.7042284008222,8.290561540511915,6.979592800140381,3.8946095972885217,7.633228840125394,4.507409572601318,165,0.850029600004216,BWF
0,0.9420046869213314,1.9127797940932634,34.16206638775955,2.785457893458323,2.3241679668426514,1.3285126370631737,2.9857021931855963,2.2381820678710938,528,0.9402130824891296,BXB
0,0.8134883960221662,3.8093594776253763,53.86529134187003,1.4925947699776965,0.9378565549850464,2.825757214855787,2.2687638607875718,1.0325952768325806,194,0.8113265469439249,BYI
0,0.938358860155521,4.097068883193085,42.926589255595324,2.620200736817807,1.4605170488357544,2.633961181038781,-0.91632653061225,-0.3849647045135498,361,0.9360352545133738,BYL
0,0.918409034106539,4.274570026136764,51.99211457725873,2.4888982785357143,2.376716136932373,2.5654974041843133,0.0,0.32675623893737793,277,0.9183837611602435,CAF
0,0.8903560290269779,7.2484970432944325,51.349855452414126,2.0767280637006063,0.9574378728866577,4.88079436069111,-5.634920634920633,-1.6697813272476196,382,0.8892881407611541,CAP
0,0.9440666887960278,1.6779776840499514,33.112385728920934,4.6311566567848725,4.098414897918701,1.2080045978712721,4.304635761589407,3.5996861457824707,427,0.9408380536048683,CAR
0,0.8109143915584999,5.992205314341021,48.9413737971856,1.1853808200461056,0.2653295695781708,3.810977541881128,-2.837022132796775,-1.7557802200317383,416,0.8095604291619116,CAS
0,0.8794966085030623,6.95143520160181,49.903791445418506,7.786012239525634,6.4431843757629395,3.897288332280425,0.0,-0.6427814960479736,253,0.8777507600211978,CAY
0,0.740331603631821,11.378342602935671,71.99019775639114,-1.9294188978715316,-2.4425785541534424,6.451117239301179,-8.854166666666668,-3.686143159866333,278,0.7401694650154852,CBQ
0,0.8696392263771252,5.11862574492202,50.103105355768584,-6.291274813216906,-6.390329360961914,3.1587999605796746,-10.000000000000009,-7.387068748474121,312,0.8696242053979544,CCC
0,0.5407425942205637,9.560474994166334,65.3992404663185,-8.295292603427498,-9.479670524597168,4.955701674980322,-9.547658295355378,-6.382918357849121,84,0.538675599965881,CCJ
0,0.8024237255839238,15.426172361180585,50.75073122670648,4.405223040526174,4.46314811706543,10.788624482996333,-9.090909090909085,-1.7043070793151855,111,0.8024224555149109,CCZ
0,0.935936786737864,3.5724158595933155,44.126337549312346,4.664487354039862,4.753702640533447,2.418052188390811,4.33153257892339,3.3634696006774902,476,0.9359178333920968,CDA
0,0.8886370594441309,1.4385938543240668,38.01549001544509,2.7253447617401374,2.4973793029785156,0.9580645932779657,2.7477919528949983,2.1347007751464844,409,0.8872528837541286,CDP
0,0.9635779921393349,5.772735076204344,53.29819507072814,2.8088181459298625,1.9067988395690918,3.8624537496855638,-0.8962868117797703,-0.7777706384658813,209,0.9631660198612867,CER
0,0.9039180053734063,4.659705038204804,40.925875176750694,-6.990136126158242,-6.024468421936035,3.7847564003684226,-9.999999999999991,-6.721306800842285,55,0.9013249195463402,CFO
0,0.9577656437000835,4.194628705508806,47.26482775589754,-2.574674663180891,-2.208578109741211,3.040451338965422,-4.850989960008797,-4.79073429107666,146,0.9575943781969359,CGH
0,0.5630712129892588,17.22713656407322,99.99021503320272,-1.8044785397066194,-0.013231017626821995,10.010103159937369,-3.703703703703701,-0.42180633544921875,44,0.5606412339049041,CGI
0,0.9551449204379947,2.460177839289506,36.24799865367724,3.362690495224083,3.3741791248321533,1.706135636543305,2.5028867789702525,1.6134068965911865,504,0.9551444452266455,CIM
0,0.7983774889546117,8.52730000935902,77.17716322188744,6.742321091408882,5.373739242553711,5.24324213168323,0.0,0.9146773815155029,108,0.796400671705644,CIZ
0,0.8372855986869162,7.747235575399227,62.96275080720193,3.0167947804258977,2.2879555225372314,3.6068687438964773,-2.2988505747126298,-1.883915901184082,365,0.8368913729995044,CKA
0,0.9435885398077473,3.051498119134192,30.994529900194745,5.609850360124292,5.540452003479004,1.9786482515210615,4.937700060844947,3.738546848297119,325,0.9435750780387329,CLO
0,0.8688855481080705,4.081856530571913,51.69521429571932,-1.2675467275083285,-1.1296656131744385,2.9803785936648275,-1.6106989457243253,-0.8083323240280151,171,0.868811402985626,CLT
0,0.7974427208880074,4.207186394183624,58.149527380937094,4.2583630688183005,3.525855302810669,2.6128994989674013,3.77330305119574,2.066239833831787,251,0.7953764627491237,CLX
0,0.7257329272706128,11.014775082170143,72.71498963917914,2.433038156393855,1.204869270324707,6.1258042653401645,-5.075593952483802,-1.5679341554641724,225,0.7245021900164295,CLY
0,0.9376524565043469,4.097614027551151,41.52635884663422,4.651558339964061,3.9860007762908936,2.798930933446062,1.8867924528301905,1.32552170753479,293,0.9369016822972258,CMG
0,0.8385485995720453,8.126112023493237,111.93206974070675,-17.583733758159937,-16.67255973815918,5.846368963068183,-23.076923076923073,-20.47857666015625,61,0.8375080582219613,CNC
0,0.8751281682335863,7.824993386780428,75.02141433455867,3.3368326154070704,1.687773585319519,5.815462561214677,-3.84615384615385,-3.9125990867614746,83,0.8724643684789863,CNH
0,0.9169174338908361,2.873855169396426,39.164353407194696,4.706905892798491,3.8971261978149414,1.597468308748999,3.7539103232533897,2.437783718109131,465,0.9149735588404709,CNI
0,0.7122403156223709,9.614976861941644,75.36818316196965,4.950672021835823,2.2686519622802734,5.436104536056514,-4.1960093896713495,-2.1516685485839844,254,0.7068498526744894,CNJ
0,0.7971832105626698,11.037457468450036,63.040191890639804,5.903275351125014,3.5724687576293945,6.478544761295621,-2.6813093782190744,-1.6535059213638306,118,0.7938163818726974,CNL
0,0.9211599201000398,7.841644287697514,52.15153011496795,-5.601097543945907,-5.882297992706299,4.046176101222176,-9.090909090909099,-8.387460708618164,234,0.9211264191194836,CNP
0,0.9056114803164045,3.5248939749521546,47.925887343526526,0.3179154418304271,-0.17954999208450317,2.431559572388455,-1.680790960451979,-0.5449625253677368,528,0.9048176720905674,COE
0,0.9452508549523502,1.6717054329248566,33.31685988430302,3.883158086613764,3.6055684089660645,1.2065180341417663,4.696986520835923,3.9153854846954346,486,0.9444531960036137,COH
0,0.9020193815715173,1.777927181362501,40.607132495701094,1.1407977111314136,0.8288429975509644,1.2055983689280911,1.9470647529663478,0.8403209447860718,322,0.9005128558903336,CPA
