,explain_variance,mae,mape,mean_actual_val,mean_predicted_val,medae,median_actual_val,median_predicted_val,num_vals,r2,symbol
0,0.726564644696144,5.238399535875936,21.044675170499733,2.3228008558961317,0.4822065532207489,1.9462768305902962,-5.8823529411764754,-4.96232795715332,415,0.7252472829552671,ANP
0,0.9558645713885257,2.9216718475077914,16.81387051777144,8.458723159984855,7.291677951812744,1.586792711941703,4.255319148936175,2.8740246295928955,137,0.9532911407335728,ANR
0,0.9220381051311465,5.351980196587137,16.995069380369248,8.384724866579349,5.664577960968018,1.7647328023557298,-0.9615384615384625,-1.8083481788635254,144,0.9184043560145034,AOU
0,0.9664796030997299,2.0799114781932153,15.081195230507557,1.5484627058327305,1.2746578454971313,0.9665133511454611,3.060686847399177,3.1271846294403076,402,0.9663033110969772,APD
0,0.9558799930856436,3.6832091077306157,16.418138416969008,0.06782055520093966,-0.7009739279747009,1.9920569333163112,-6.666666666666673,-5.629691123962402,419,0.9553022948008191,AQD
0,0.5163719406061902,8.83418676412823,22.415980977632962,3.3359981674792314,-0.319713294506073,3.0314779281616167,-8.333333333333329,-8.133803367614746,334,0.5136466466520054,AQX
0,0.9516230673978894,1.8334265079364425,14.99472163530013,5.181631431751905,4.702997207641602,1.0816842709455792,3.2503158274679658,3.319017171859741,226,0.9509795698610624,AQZ
0,0.9040105895610118,5.044364493796726,19.518638538258333,0.06400930996190761,-1.2119368314743042,1.747444499622695,0.0,-0.4161092936992645,239,0.9028489727204407,ARO
0,0.8971392115253876,26.27942562171253,23.840640502918944,98.12162012079588,81.72789764404297,5.812602323644285,17.543859649122826,18.52342414855957,55,0.8920765770469201,ARV
0,0.934712428779098,3.396389233343176,21.47781229882998,-8.38989748000056,-9.458354949951172,1.4248951567240358,-6.544342507645256,-6.304930210113525,118,0.9333564905299508,ASH
0,0.9794860162861365,2.861505935814361,15.37776387023796,9.120453346643227,8.18690013885498,1.5525617611738154,3.5161165293400236,3.443614959716797,498,0.9786015056483514,ASL
0,0.9809698369821995,0.7817205773564415,12.577850062093892,2.956043639441622,2.859912633895874,0.3983062624645455,2.4752249644588193,2.4568769931793213,546,0.9808658712268891,ASX
0,0.9582555249211074,2.666737291358701,17.819374097460443,0.4613551450055501,0.42493537068367004,1.5718303635006805,-4.761904761904753,-3.822437047958374,209,0.9582527121829811,ATC
0,0.8739499607281122,4.926658408952491,19.240124117013917,2.22170976798268,0.2824822664260864,1.9741446073953233,-5.689877498388136,-4.693728446960449,132,0.8717796215401817,ATE
0,0.8982106198550481,1.2674915220966714,22.236408736015104,5.0920531745512605,4.733380317687988,0.7849023293378199,4.025913435668866,3.332658529281616,55,0.8954539985352277,ATL
0,0.802337700880674,2.9159806734520815,25.255539106703335,-0.3412915303520174,-1.0584367513656616,1.2146306832631488,-1.562500000000001,-0.986199140548706,225,0.8007290684485231,ATR
0,0.8944396584828397,5.755415509534417,17.80165289354953,4.430626391040992,2.3517110347747803,1.9385939074287784,-9.09078211315116,-8.040287971496582,277,0.892756581095852,AUC
0,0.9691598221273999,3.1843090822323963,12.436174381542802,11.914095276279795,11.161273956298828,0.9716164598759853,-3.0612244897959213,-2.176586389541626,423,0.9690601555787743,AVB
0,0.8467014322105366,6.612559296328343,21.08035394901665,-8.83843706135909,-11.484684944152832,2.3598377245553523,-13.043478260869565,-12.649940490722656,100,0.8405072287332018,AVD
0,0.9807262201604122,1.8767575321775942,14.954952181385012,2.825246507185615,2.5751147270202637,0.9432429068539909,1.7902644960537188,1.8710627555847168,476,0.9806264018993084,AVG
0,0.9663715775310597,2.660936929170212,14.338585327647232,1.1146899158220913,0.5521668195724487,1.0870199441227761,-4.768326750794717,-4.478302955627441,475,0.9659658739176378,AVH
0,0.9379740963404284,4.593254207380884,18.646757600812265,-4.203191887437688,-4.898874282836914,2.643423802948259,-6.980382381874616,-7.159119606018066,312,0.9375473899133588,AVI
0,0.9713063853632654,2.9371572901267533,15.54559148351916,-0.7665290414933238,-1.303581953048706,1.4612027362540878,-6.666666666666662,-5.870517730712891,424,0.9710174592899061,AVL
0,0.9779843020992224,1.5917564038567082,15.091996076184328,-1.540061543897615,-1.5729084014892578,1.0202431958398654,-2.2967250658254317,-2.204623222351074,530,0.9779801996610609,AWE
0,0.9718786351544819,2.1505508102166915,18.885182231433525,4.902357623724848,4.235202312469482,1.228058322947076,1.5669856459330156,1.0054869651794434,106,0.9708180455976417,AXP
0,0.9467684736923333,3.2913590983815952,18.17336716277146,-6.552375138901152,-5.744758129119873,1.612548442113968,-4.639811095151321,-3.4724650382995605,126,0.9458808965344119,AYI
0,0.9496311522929947,4.058664094303314,21.404875781536933,-8.40808673198834,-7.1822052001953125,2.1090989632714114,-9.544534412955473,-8.40654182434082,72,0.9475918892065386,AZQ
0,0.93415534310599,3.423591891273675,15.944551467655407,-0.7871960014906885,-1.40556001663208,1.9253044128418075,-7.4626865671641855,-7.131028175354004,167,0.9338131011442294,BAT
0,0.9600730658747125,2.6862728812659546,14.768684801869309,1.7218067602717957,0.9751330018043518,1.0873340765635087,0.0,-0.6984565258026123,451,0.959401381104931,BAU
0,0.8241078044108585,4.628101274104068,17.84656090300708,1.3760720102058328,-0.8184621930122375,1.1973423324784727,-4.647348693752951,-4.206304550170898,506,0.8223519809677635,BBG
0,0.9648130261189221,2.964817847283623,15.243619687537482,-5.1769547038349835,-5.416693210601807,1.629514376322426,-11.32697947214076,-10.059220314025879,186,0.964756441068877,BCT
0,0.9418676139687014,5.280092208541123,22.66467670704425,-6.732522573719312,-6.436342239379883,2.6879399617512973,-13.062987267934268,-11.996429443359375,137,0.9417978974733107,BDM
0,0.9586813042020432,4.339627408139829,21.945875436626096,-13.045610993156105,-12.46989631652832,2.4894321070549044,-17.8441127694859,-16.08759307861328,262,0.9584327480667255,BEC
0,0.973852259758462,1.9535156778310112,13.305529982804526,2.837431331929971,2.648559331893921,0.8687225688587503,-2.8985507246376683,-2.4230072498321533,49,0.9737738749527441,BEE
0,0.9085944932936257,7.8893864741542465,29.170098990223224,25.148519124216715,19.348567962646484,2.807770040300161,12.222222222222223,12.17274284362793,170,0.8769630985428228,BEL
0,0.9576002430577976,4.785232665251113,18.353169689968006,3.3187185781086646,2.828388214111328,2.034358024597159,-5.000000000000004,-3.653555154800415,209,0.9574861062333656,BEZ
0,0.9881210999674515,1.4673955035709503,14.72298629444309,1.4744732065972184,1.5233479738235474,0.8974375471592886,-2.3129572810951218,-1.9476349353790283,91,0.9881145460344888,BFC
0,0.9450134129519427,2.89705338194191,16.75829063378854,2.328161922196268,1.8321661949157715,1.0368747601423642,-4.177872139655582,-3.507026433944702,152,0.9446517420251395,BGG
0,0.936885417000219,2.893721107016859,18.46375064520901,-1.0431455060409054,-0.9976400136947632,1.4406412896655896,-2.4360535931790386,-2.2946765422821045,371,0.9368815110076911,BIS
0,0.9620394432214393,2.5942625693879497,16.111201357311238,-0.4852387666948767,-0.7989687919616699,1.3542652422068082,-4.991767143970488,-3.660616636276245,382,0.9618695214183169,BIT
0,0.9589580892114733,0.86957757557737,16.880029682015575,0.6402055690002355,0.6564757227897644,0.41420533749964594,0.9230769230769172,0.9457595348358154,385,0.9589534441631528,BKI
0,0.9738113905755377,0.7705986988408052,13.346796574043065,2.263069276183354,2.0755186080932617,0.41607104039812304,1.2761479781731282,1.3180639743804932,528,0.9733018198863137,BKW
0,0.9570185733918889,1.8709684461139169,17.952941391553196,10.55427522547197,9.845295906066895,1.0571863421544139,9.702238015862289,9.312202453613281,228,0.9541270990707548,BLA
0,0.9825741305629743,1.0890842924830606,12.899850187395979,2.3295836279297055,2.259784460067749,0.6139045404061498,2.067357267394492,2.047710657119751,526,0.982547891898924,BLD
0,0.9774080235268485,2.983897785168003,13.471695868782085,-1.6762315727466914,-1.9745521545410156,1.3985783370232445,-10.000782595085308,-8.816221237182617,388,0.9773469234166314,BLR
0,0.9678975150602316,3.901288567089068,15.847579310045088,1.1233685708038657,0.165630042552948,1.7385454177856507,-6.751336898395724,-6.278565406799316,498,0.9673538507651696,BMN
0,0.9790563014729702,2.1010764258211263,16.537536332659368,-7.516925504932005,-7.1157097816467285,0.6601172334276022,-7.76811594202899,-5.213464260101318,57,0.978806510842359,BNT
0,0.936495435482624,4.769263106963549,23.657006960040974,2.4487684848214246,1.2188003063201904,3.155856256979524,-3.001792114695343,-2.4594075679779053,120,0.9348281078556583,BOA
0,0.9792514138433878,1.797389158501732,16.468003986408664,5.5603875811924635,5.549572944641113,1.0389880683933308,3.962454002517929,4.01096773147583,506,0.9792511192140695,BRG
0,0.9733236575521426,3.708292404170314,14.155302637494618,7.179719428030879,6.426654815673828,1.707545306301367,-3.5098522167487713,-2.9169869422912598,418,0.9730010640266155,BRL
0,0.8799696093624565,1.6052857469994137,22.849484799619862,2.469918575073713,1.5699540376663208,0.7361642520065015,2.3585140603922348,2.1297624111175537,89,0.8656594685211025,BST
0,0.9817301167151508,2.276226309262219,14.851892672776989,-5.300157444821036,-4.878704071044922,1.3651538388482436,-5.728816351182555,-5.396938323974609,233,0.981433115010507,BVA
0,0.9340260916711959,3.345305405418206,21.69326851855508,11.55116636270191,10.242205619812012,1.6517153790122538,10.129240710823916,9.387006759643555,185,0.929808823009671,BWF
0,0.9732832747371125,0.9971376124744922,13.615990349223395,2.394366313683616,2.1481587886810303,0.6042698346144775,3.2204794415296534,2.9945061206817627,521,0.9727061141583283,BXB
0,0.9483790239919518,1.8148336649250378,22.14829583767284,2.9141425358415542,2.496340036392212,1.0767602210887794,2.6434883321894374,3.244593381881714,185,0.9473671953500804,BYI
0,0.9656049982729734,2.5893359124323085,16.416342396253103,-0.7656014741308721,-0.9017853140830994,1.2622407277425225,-1.742160278745634,-1.231175184249878,389,0.9655723507610899,BYL
0,0.929765134404279,2.4610325879681745,16.748044869761664,1.2754015915953276,1.2999277114868164,1.1053468331988827,-0.1584855822144037,-0.17803236842155457,310,0.9297638168867393,CAF
0,0.8932271579920011,4.953538762487727,16.475975473260288,7.075408046552209,4.825085163116455,1.635073533698698,-2.8571428571428594,-2.291879415512085,361,0.8899854147602608,CAP
0,0.9705235656698252,1.0754428804702483,15.045658372780268,4.830222795033417,4.592823028564453,0.6090680568575957,4.160769361676088,4.267574310302734,384,0.9699006798420386,CAR
0,0.9722934467954191,2.588308696501946,18.53522436830829,1.9220571602194083,1.676853895187378,1.5427292893258095,-2.3215244229737007,-2.099764108657837,376,0.9721936150330432,CAS
0,0.9664255138694592,3.355191865788034,16.364008600281657,4.421368354390574,4.5533528327941895,1.478229688561477,-4.166666666666658,-4.0413336753845215,255,0.9664081514297963,CAY
0,0.9411733214064844,4.424016047551333,16.04152905875717,4.274076131220442,2.9010159969329834,1.6792334043062702,-5.357142857142861,-4.950502395629883,260,0.9403257965132741,CBQ
0,0.9522471396614993,2.723752141158289,13.309811867915029,-6.6575347830823395,-7.1705121994018555,1.046850771306858,-10.379290976971618,-10.080917358398438,316,0.9518464725694977,CCC
0,0.8700682129493581,3.5116261897676844,18.608263589543263,-8.060764327775516,-9.531038284301758,1.5058107376098544,-10.000000000000002,-9.968018531799316,91,0.8661504659635766,CCJ
0,0.9472703408165222,5.676557888863316,17.568912839513203,9.019534479512313,6.774590969085693,2.427749633789034,0.0,-0.0038869082927703857,115,0.9455753736965643,CCZ
0,0.9798540432533972,1.7990459237081335,14.58650543144461,5.579271221255151,5.230240821838379,1.0444765135855212,4.928947629931441,4.8214921951293945,419,0.9795726007707842,CDA
0,0.9653991417230594,0.6576923243909131,15.744853157503949,2.053703546988277,1.9542796611785889,0.41587920539477086,2.1042408546455147,2.2875325679779053,407,0.9650945522603526,CDP
0,0.9680322247405476,4.522490281417332,16.653158680148923,5.403923079392633,5.346728324890137,1.991126780177864,0.0,0.1318528950214386,206,0.9680309354203331,CER
0,0.9134158624834376,3.3439274758250717,25.204405418681503,-0.047542750821319216,-1.3971531391143799,1.4206009206009438,-4.786324786324791,-3.5786309242248535,46,0.9097428752435737,CFO
0,0.9808303073643352,2.0195997181412424,15.171420191102397,-4.694973106146023,-4.963306903839111,1.131334555588694,-5.177548682703324,-4.415372371673584,159,0.9807396328219445,CGH
0,0.968814250026694,3.439941947953461,22.274160090021176,-8.424737511604784,-8.430611610412598,1.4555826763216975,-3.0414746543778826,-2.4363656044006348,54,0.9688142177854132,CGI
0,0.9046918379563023,1.1919986905234077,30.855661242506986,2.6731154761053317,2.1478195190429688,0.6685832275504788,0.6666666666666672,1.2168214321136475,33,0.8973188967445213,CHR
0,0.9833677059959771,1.3194473487265448,13.766078371634444,3.504938597423303,3.4503965377807617,0.8232456054272612,3.314246768368293,3.2583580017089844,506,0.9833555614068844,CIM
0,0.9706006258110967,2.4791179207280063,16.263834737888875,2.1745924394819465,2.3630387783050537,1.027933269930939,0.0,-0.22337982058525085,111,0.9705477611398643,CIZ
0,0.9339977257398493,4.031112646686293,15.563148466159562,3.5386744349015795,2.6807236671447754,1.5225554693331622,-3.3333333333333366,-3.048128843307495,368,0.9334588592935608,CKA
0,0.987082294298406,1.4504125098701905,13.084989527149068,5.242525830297152,5.156651496887207,0.8648060603697236,3.6382120853312694,3.6926331520080566,306,0.9870630080567702,CLO
0,0.9553563475885734,2.0632877544415447,15.963729094731653,-1.8627482533770006,-1.8586575984954834,1.0143945371671759,-3.1749843892597998,-2.202430486679077,211,0.9553562932276634,CLT
0,0.9563038830277495,1.8632330612251948,17.74793249826818,3.668549288418588,3.173881769180298,1.1520282919389317,3.0335239387896387,2.4258291721343994,234,0.9551647799738193,CLX
0,0.96594644084758,3.0894050120077723,16.41341133858138,-0.7401034630661459,-1.324742078781128,1.5374389757987612,-6.780537165448214,-5.761676788330078,204,0.9655947262870617,CLY
0,0.9472976823496551,2.3091432875352003,15.863472223941983,4.038638499382142,3.1422221660614014,1.1512860142868417,1.0167402690767187,1.1130330562591553,286,0.9456490963612686,CMG
0,0.9453297699121492,3.889465078121052,15.86775287634475,-12.668630337196246,-13.818341255187988,2.0049935223763455,-18.558673469387756,-19.064807891845703,58,0.943663618595102,CNC
0,0.9732339480359333,3.7024356311197653,17.406051322211287,-3.411685574202565,-2.8209152221679688,2.6899727653054573,-14.449064449064448,-10.864916801452637,84,0.9729052695434883,CNH
0,0.9713317525781143,1.4069312699883652,14.804782180626033,2.6707445756809447,2.4548330307006836,0.5770794988049497,1.4100529625295066,1.810053825378418,476,0.971171555034406,CNI
0,0.9631153981871431,3.174712196811903,13.208819478092806,3.1888114361785496,2.09917950630188,1.2044583908998234,-4.446640316205537,-4.760122299194336,236,0.9620391171227427,CNJ
0,0.9508554277696228,5.332300337218816,21.082891781125557,7.093742481196424,5.826198101043701,2.2581670692958085,-2.43793445878848,-1.2329747676849365,103,0.9497072099316196,CNL
0,0.9764654931854976,3.8112210562455555,15.731481323151838,-4.526764316518747,-4.419299125671387,2.052936146097171,-9.551353355580265,-8.320211410522461,204,0.9764590853871059,CNP
0,0.9714477067582058,1.9778196627875144,15.852860751425649,0.4625334112808797,0.2287548929452896,1.1202639642214631,-1.1241631931287115,-1.07554292678833,508,0.9712998882145968,COE
0,0.9813513489717273,0.93599889176873,13.531846012281667,4.056037635744775,3.8751652240753174,0.6059302598161855,4.916176611689332,4.748941421508789,486,0.9810191904824748,COH
0,0.9571900577078694,1.0178487956394742,15.64257487425561,1.882953471950077,1.7180185317993164,0.4935837201105979,2.587176602924627,2.2890713214874268,311,0.9568492404636517,CPA
0,0.964542888218495,3.103154221262889,15.792117363248199,0.5763054332008857,-0.006701569072902203,1.6964648853648754,-4.651162790697662,-4.1985907554626465,335,0.9642040367172702,CRB
0,0.9525479913082675,4.347844388589855,17.543398652344504,6.658883341515827,5.089963912963867,1.9367923736572266,-1.6393442622950831,-1.6734473705291748,399,0.9509863731260305,CSE
0,0.9723427542231475,0.8547333392345756,14.366035191968853,3.512103162001389,3.386929512023926,0.5488311444199523,3.5772299720698766,3.915104627609253,533,0.9720909431951593,CSL
0,0.9637218191731645,2.5747720678583996,15.254153620126628,0.17158670549435953,-0.5471690893173218,1.1924353259723475,-4.999999999999994,-4.785001277923584,511,0.9630276479628364,CSS
0,0.9633449592949122,1.5332701566331697,18.133299884197406,6.497648894102471,6.232792854309082,1.043850004650885,6.144967714044562,5.373654842376709,349,0.9628398328621577,CTD
0,0.9692800408818697,1.1614972828189682,14.634746028653012,-0.6359150274924452,-0.6631830334663391,0.5408752815360198,-0.9639953542392575,-0.9496018886566162,450,0.9692759364165792,CTN
0,0.9740487921199774,1.798581035809124,12.539491265420027,-5.042510611629494,-5.178958415985107,0.8435044235058058,-8.333333333333341,-8.17771053314209,483,0.9740101680043499,CTO
0,0.9141558854189344,4.686965854884998,23.50773174515145,-9.11100115821291,-9.514684677124023,2.5749320983886648,-13.63636363636365,-14.329207420349121,257,0.9139689572110576,CTR
0,0.9782876207160628,1.258549695657,15.406378889665536,2.281785084668363,2.1122922897338867,0.7549428679448549,3.4994161035957587,3.5663580894470215,494,0.9781080145551059,CTX
0,0.9820351555807152,1.3279076707626805,12.131533894246548,3.8866675654819574,3.737457036972046,0.7665205612709727,0.8698899352250378,0.842423677444458,161,0.981949825774407,CVO
0,0.9451440912353011,5.115910988157869,18.630145179770004,0.6981329539815491,-0.9050740003585815,2.4761253703724293,-11.650485436893204,-11.790411949157715,239,0.9436790000260871,CVT
0,0.9707195904736111,4.769258829006281,25.796016459404104,-1.6474651332099175,-1.4854024648666382,2.6260271621795095,-5.882352941176476,-5.569612503051758,294,0.9707132142712795,CVV
0,0.962678969255213,1.1432849592082839,14.710170530991165,2.3965113954083153,2.295062303543091,0.6778650268198607,2.5976095617529777,2.795410394668579,485,0.9625963393641359,CWN
0,0.9724540973915881,1.2873075678506005,13.84055720321462,4.3650135631330444,4.002718925476074,0.564270329630006,2.3493830940755274,2.1791107654571533,450,0.9717753747697889,CWP
0,0.9760459474084705,1.5918881627145516,14.691971143582464,-0.6703045271303764,-0.8021155595779419,0.8796105543892114,0.745473535965884,0.9474830627441406,534,0.9759863574715758,CWY
0,0.9649688561061258,5.0243636333994335,16.074215609161172,15.921337247656167,13.82783317565918,1.9916571437509862,0.0,-0.11264130473136902,218,0.963481483534549,CXO
0,0.9564474127402716,6.319390503872304,12.337554792573203,9.379975668777828,7.799616813659668,1.5410804748535156,-9.41176470588236,-9.081777572631836,141,0.9561096935614609,CYY
0,0.9424649347595704,2.8217182380558756,16.25000783993298,-0.7001439634650429,-1.0029337406158447,1.4593179308135014,-5.259511883193004,-4.966527938842773,151,0.9423195888898688,D13
0,0.9834643476528996,2.430753706766887,14.261492652690382,-0.016447650362636637,0.18576949834823608,1.149046188309072,-7.275132275132275,-6.503153324127197,400,0.9834378750395081,DDT
0,0.21905093494388528,24.48645231096653,40.56163072418244,16.007624199081256,1.1264255046844482,5.336219787597656,-7.6923076923076925,-8.621591567993164,127,0.20677098792312776,DGO
0,0.9315103269123356,3.617216736579713,15.882770357737211,0.6063977368229218,-0.387219101190567,1.63825317436544,-1.8860854545143257,-1.8349006175994873,344,0.9306142963556412,DML
0,0.979496480696329,2.9670334313153752,14.978587975867223,5.5058894182774445,4.564090251922607,1.4306134946597728,-4.09955549222332,-3.384079933166504,376,0.9789315061359702,DRM
0,0.9527321464396808,2.807525681863438,20.969139904240215,-2.564906843543974,-3.428386688232422,1.501983628756756,-7.058823529411758,-8.092905044555664,49,0.9515678619213707,DRO
0,0.9945267061784536,1.2171442419729042,15.674644060265017,-9.96479119945256,-10.107743263244629,0.8105912569779683,-3.5222335213090523,-3.219878911972046,109,0.9944870329475985,DSH
0,0.9831649885104066,6.751427109340782,13.549552350162998,92.47237398360414,89.52290344238281,0.8032067184048834,6.151509398139378,6.087291240692139,503,0.9830312427182117,DTL
0,0.966176907321002,2.861742664688529,20.131526183626164,0.44618474841158684,-0.06269292533397675,1.426716233588781,0.7874647021619777,0.6602885723114014,261,0.9658069888718028,DTZ
0,0.9532307679131483,8.86997065237545,17.833524094186394,31.543705935425383,26.152393341064453,1.7393602795071104,0.0,-0.04522058367729187,331,0.9520225619829272,DXB
0,0.9679572173385227,0.8233302547515832,15.439549245671373,1.6143090012535635,1.4326914548873901,0.42382722465210576,2.4072991621681687,2.1263303756713867,506,0.9674058735513373,DXS
0,0.9609995214573492,2.7690855529276193,17.189304782236825,1.137754214033317,1.0024168491363525,1.5733930230944297,-2.262170087976543,-1.701622724533081,321,0.9609698604524523,EAL
0,0.9625896492159806,2.4846471080481884,13.593940182710448,-1.3805740051171305,-1.4421396255493164,1.3285852845356318,-6.188546389402505,-5.318681716918945,270,0.9625836657770388,ECO
0,0.8868852237297985,6.205411578966018,19.848236535515593,2.8165703203731693,0.4079214930534363,2.580527266677537,-9.090909090909085,-7.401664733886719,256,0.8835487063354017,EER
0,0.9736425909735893,1.7796271660231808,13.251355454058581,4.9764645750844965,4.673045635223389,0.7293312855255785,0.0,0.0015585720539093018,475,0.9734354616706347,EGG
0,0.9755509209134534,1.5310380320297454,14.721325255419924,0.8195371433743476,0.8587129712104797,0.842928010397098,3.4707195228276873,2.9209587574005127,155,0.975544823779581,EHE
0,0.960648193985272,2.685846397787288,18.979850561002355,-1.4135981546246146,-1.7646539211273193,1.3491612651060279,-2.299333357346992,-2.5814266204833984,514,0.9604667872860277,ELD
0,0.930420684073508,4.166168744264505,16.201212737750332,1.427964636934329,0.9322967529296875,1.4029297568581356,-8.078706616671106,-6.884916305541992,376,0.9302814163991809,ELK
0,0.9830918961239781,2.420461392859661,13.054836880034621,1.1412889870171845,1.0550143718719482,1.1697757945341252,-2.3286823182056318,-2.4624927043914795,427,0.9830851824857308,EMR
0,0.9302321401906758,4.716156248421386,19.699878880892225,3.9550765638537437,2.2624199390411377,1.6821916721485355,-4.603431143674658,-4.008250713348389,174,0.9276092169793514,ENB
