,explain_variance,mae,mape,mean_actual_val,medae,num_vals,r2,symbol
0,0.8627268517421294,7.813785435004042,84.70874047082573,5.831728999824514,5.144435757166386,152,0.8592860041721959,4DS
0,0.9531791929102515,2.444942707182642,35.75240863723651,2.8385645156621258,1.7769245016132231,509,0.9531661001636464,AAD
0,0.7786344192007378,7.9982286151785384,67.36538020013006,-5.557048626105562,4.360839128494271,272,0.7779414712049249,AB1
0,0.9426801352351192,1.8497777422688098,37.68806749298341,4.099461883123156,1.2875504892609166,489,0.9426546092310251,ABC
0,0.8770583523610962,5.852731790075739,58.935713721954286,-1.4481696713206522,3.801706810045353,291,0.8767520281904677,ACG
0,0.956627326243074,3.447989233913256,36.67315424483596,0.5106494848743528,2.2669717212055893,561,0.9566048910845342,ACR
0,0.8374743045551284,7.080398228065821,82.95686247844142,0.06734004470834133,4.57094536508833,191,0.8374721802935566,AEK
0,0.9016857247814313,6.787546048532343,53.28022658557585,-6.924241273372724,4.779085812868771,126,0.8941980959854654,AGU
0,0.9335903525902058,2.7367397033926597,53.90048056623814,-0.028073733298395295,2.1460664218187055,91,0.9333071777398344,AHX
0,0.9385444355222856,4.491659127605989,49.73381398372577,-0.5196161095854822,2.809249348984384,454,0.9380753886579924,AJL
0,0.9396099358810323,5.751328629772162,64.788827189,2.415767683307737,4.276629165390646,230,0.9396010182516642,AJQ
0,0.8274257243756769,5.455539068713819,59.66013750979354,-0.020785237215274494,3.5614149971650217,132,0.821525963895921,AKF
0,0.8002385164767731,9.356232246099347,78.74240220791351,6.138066833263095,5.00788098803411,418,0.7981534924957088,ALT
0,0.8661364918424108,9.025032058604708,57.184272005501704,6.19746464348666,5.21961358877329,149,0.8557697818564628,AOU
0,0.7080832164332811,11.453300761762423,144.90446505237543,-5.146111980751375,6.2794179916381845,261,0.708046995407445,ARO
0,0.8528144238339923,6.378193340823693,61.04256643864663,3.033868352822235,4.384401957194029,235,0.850956764330032,ATC
0,0.7158502069114648,11.281015495499433,69.31014316573706,-9.394708145102156,5.794552061292856,88,0.7135675473765991,AVD
0,0.944261396492497,3.0212094139535735,47.43622322956852,0.2379631048500537,2.149793077437359,552,0.9441748744859612,AWE
0,0.9027815220736977,4.049958674094941,41.247299601032296,-3.9535613815890343,3.0195375355807172,43,0.9025808134121789,BEE
0,0.9317710698226865,2.5151028110328015,37.26856163580731,10.713261267382755,1.9630103254774252,190,0.9311221513202448,BLA
0,0.903668851181894,6.713350104437567,61.65055404761428,2.2333685023408556,3.714849907922808,374,0.9027889247173527,BLR
0,0.8917293340252932,4.6832037356375285,59.541419089940405,9.302826185329273,3.356475403420516,164,0.8878421919557212,BWF
0,0.7511869269396796,12.30101758762807,51.04904695759254,7.0341307982459575,5.12330588384898,262,0.746595881135921,CBQ
0,0.9453729952212117,3.2568135893750583,38.46867612675017,7.624217646527331,2.268469071247189,469,0.9450963884706264,CDA
0,0.9656969585532953,2.38591738988104,33.403010744830546,4.128185990794927,1.5928290637853544,318,0.9655611394083522,CLO
0,0.8122587335909159,8.385865203719229,50.867758458155635,0.9429843967831929,4.75776504747796,75,0.8024632540483891,CNH
0,0.91104010439321,6.457770906004077,51.990168059126376,3.4784892702814254,4.259251903843239,307,0.9096528193185299,CRB
0,0.8776288392730407,6.584295975400561,55.65000111422271,-9.943015818499772,4.801086772571914,275,0.8776228497486172,CTR
0,0.9585535083371761,2.1698616782831195,35.992341513631374,4.310814142323968,1.3015337967044323,156,0.9574634164028529,CVO
0,0.9391997206185178,2.2093419783756953,43.88317032995973,3.6427758126475442,1.5001706438879223,468,0.9390585039300203,CWP
0,0.793655293060554,7.520980530119475,59.13576756854226,0.658109594633459,4.2124646731785464,131,0.7925848622506824,D13
0,0.926912450381155,4.928547643565734,36.38562852659004,-0.588581856589548,3.187196218050439,257,0.9267304798753817,DTZ
0,0.8706595278076285,7.8386964421037035,59.272662142742725,6.503402792587447,3.842532930952135,371,0.8695714742545766,ELK
0,0.7840461379833333,10.296396497301979,98.92518287136106,5.25204773484974,5.576648294060843,206,0.7808921685896238,ENB
0,0.9595690820447427,1.8167136327326947,34.673048164134265,3.0606925673647467,1.3055338127353924,393,0.9595305414214012,EQT
0,0.7382649655194662,14.422915335416885,51.10232383076432,9.132883803348575,5.689454577237754,141,0.7362987545600649,ESR
0,0.9557102961459518,4.049083386072812,46.582457726753915,2.3190555840297136,2.9107088539170913,522,0.9555325050146155,EWC
0,0.9547061296048367,1.6799944982689226,35.89399028496232,2.2728266726724664,1.2804017590934509,482,0.9545717171747896,FBU
0,0.9570272473890448,2.8481695645756684,37.71550986634819,-1.025472681663127,1.758799013101826,195,0.9570269904385252,FLN
0,0.8954983535641694,3.7905996848745995,49.1758892346614,0.009567732469995085,2.720255579267228,387,0.8952449472158819,FND
0,0.8950060256739667,3.5785357680253242,56.10371763957286,2.815682122157004,2.431021556021255,431,0.8933769330311491,FSA
0,0.7835484594910853,11.618222110204147,91.21510494214965,7.425550249555265,6.787975839396406,122,0.7822939035417251,GBX
0,0.7128438507441095,10.995807307788143,160.15902371026965,-3.2476271098804075,7.025599956512451,341,0.7128270526775212,GGE
0,0.7201301067973803,7.986767438909121,68.65467214603066,-8.273642343399196,5.4365336894988925,57,0.7200715686201258,GNV
0,0.797343090736063,9.697803656614129,69.2225391405043,-6.9536821675050655,5.986495415369667,150,0.7972764650533918,GSZ
0,0.7942630520116547,9.165176514297713,62.28006947063713,-5.134209536230557,5.191189629690989,193,0.7941075581825028,HDG
0,0.9098262072196871,3.622373903575508,30.10002846593693,5.591616520958463,1.9999483085814003,207,0.908759215938254,HIN
0,0.9474733317617244,2.1578118324371975,38.65252316953764,4.015622752908962,1.4708373855862593,509,0.947454266424898,IFL
0,0.9573958927309989,2.5304691615862382,39.49762954819789,-0.32474511190905897,1.797202132031217,215,0.9573272409992394,ISU
0,0.8581826655843526,4.8349604284126935,59.80893058726284,0.4246053760300979,3.5211413046892908,296,0.8579800086703512,ITD
0,0.6585613209747337,11.744834015893135,143.92382114452744,-4.205467446302909,7.356347677997359,168,0.658376329446693,LCR
0,0.8641141379342998,9.081323348022503,68.56610224987783,0.2363603925622621,5.627222206470574,412,0.8634039394289723,LSR
0,0.9025286384307076,2.846568960849637,44.38529298625413,6.0611124336322835,1.8536335489623723,363,0.9015004806979218,MAQ
0,0.9665594334663369,3.2024839765465476,38.611322693705006,0.08202014010416857,2.344463183270232,387,0.9664742880061682,MCE
0,0.4785760271200469,9.410181574087398,49.407979296063445,1.112189711918729,4.469060265651298,197,0.47520482922059204,MDI
0,0.851362746445693,5.736399382071635,73.80929054821327,1.8577419195563822,3.5331322159107295,417,0.8504156287157871,MGL
0,0.8191711205618598,9.037714587744116,51.05619454878553,9.466950451644909,4.553081512451165,415,0.8186155855248926,MGT
0,0.9456036003872157,1.942088049516719,38.59095663732667,-3.524525829993102,1.4768428733810073,71,0.9455871975964474,MHJ
0,0.9242416768840047,2.8479862872593777,36.96552660422901,1.2653770639427808,2.0559226744621086,84,0.9183214003253216,MIL
0,0.6523870318365254,11.403216542460614,63.71836094016251,2.8838620550985707,4.0266571044921875,391,0.6506046953689373,MNC
0,0.934110363038893,5.77895169187186,50.649126932103016,-0.9841038103750732,3.245382597952169,333,0.9334377987872969,MOL
0,0.65694000022713,13.810826938365764,67.57485437936957,-3.7951706884203293,3.998840486681141,226,0.6565019259905103,MOT
0,0.9153329619236295,1.3701290369917571,48.96575428113395,0.9982561724989852,1.1682594319982038,111,0.9151366160627296,MVB
0,0.934301463591758,3.5157786316212056,38.44017524348702,6.650743175840613,2.3763943838632713,357,0.933500471087784,MVP
0,0.9275509132543954,1.2204265153697067,38.84545639908536,2.2286115847929198,0.6647679361194019,88,0.927334230891805,NAC
0,0.9191776307463508,5.501421503264285,54.44641821246484,-5.6709262764620325,3.4677123685105187,194,0.9185123855800558,NMG
0,0.8719791767753253,11.0863606550796,63.5460846155633,4.79848172781593,5.8783270347317895,188,0.8714736856101706,NOR
0,0.8894069396478471,6.978389249459907,59.864795345587794,1.0483849490568296,4.211627403895067,189,0.8883837536902722,OOK
0,0.4539632598634461,6.256112136098917,53.83286026574741,3.2244978971124985,2.7113516362797316,366,0.44899827198642195,PHG
0,0.904215769092158,3.2119391553430563,51.55174204467985,-1.6234013628719353,2.1038479157753582,86,0.9012145231062014,PLB
0,0.7548101876484867,3.8617874674489476,57.42994461220905,2.7842736690329932,2.4182699864206647,275,0.7517583827864188,PPG
0,0.9513858700374592,3.969855427418247,30.594902131770148,13.3694802318587,2.9718008836110474,45,0.9502154937292371,PPH
0,0.9434855057629703,4.887188007186993,39.992591567999284,2.035012688413014,3.308340845395903,502,0.9431555614604815,PRU
0,0.9598079887718173,1.8471532873218621,38.040107222709466,5.610345808473743,1.2687193590263146,537,0.9596225468661242,REA
0,0.9313849975290716,6.204939754297436,40.32804367197864,-9.775865500197394,4.971532209382522,36,0.9280358843494547,REV
0,0.9093413859892555,2.9804002767238345,41.59514833127908,3.067396873412307,1.9736483426150926,251,0.9076630601090687,RXP
0,0.8852166966447554,6.358513452392813,83.20261637148771,-1.2253991875515584,3.4244820792953674,516,0.8844596355919966,SDL
0,0.9266733100769812,3.9676943481096223,55.90023555231733,-0.14081898952756555,3.1555936336517334,517,0.9266292623647732,STX
0,0.9186122832057354,7.96664332379506,49.84870341139015,2.805511299010107,5.047686984653652,115,0.9166498919804377,SVY
0,0.8870434601554423,7.623563528047691,55.72155073474082,5.967753742328522,4.366839294704639,405,0.8859309730288656,TAS
0,0.8918857544559893,6.534186953941287,62.303101388616334,0.24526760577092588,3.775487132188747,219,0.8917489643523789,TIG
0,0.9488609115245017,5.081211424731963,45.47592694774702,3.0336794367996966,3.05993726081455,457,0.9485337898240329,TNG
0,0.9238097359562639,1.5301720815197755,36.479638947281465,4.149290714133571,1.0762795589430059,510,0.9228888113316099,TTS
0,0.9526596322780869,2.6495218765229938,38.31683715346813,1.363115254442488,1.6795352385218418,482,0.9525663781614939,UGL
0,0.9381413658063188,5.5584796904436224,65.30818931562929,3.0710388339116745,4.430925054027882,266,0.9380050712550507,WAF
0,0.9150241352170354,7.639488905527297,72.90068444739904,-1.0632464162091704,4.79753602137896,225,0.91495884890305,WCC
0,0.9312846493385741,6.584383220639619,54.288358640729975,7.874738736152199,3.5927232441149286,295,0.9298130434101002,WCP
0,0.9153018785317206,7.177187098839129,53.01555913869856,8.46933924835346,3.144819703087431,338,0.9132652784624906,WDR
0,0.9592819896503172,4.230446462760672,34.93379074453617,3.0555058598859985,2.3738082083238616,386,0.9591408802999195,WDS
0,0.8590061098541216,5.983227349656583,62.358842223439105,-2.8553668910529058,4.2639548385084485,336,0.8590038634620872,WLF
0,0.9003773881233531,6.156040177270494,51.21161174568252,2.1110869986980436,3.572062495769142,477,0.8997327850648705,WPG
0,0.9057916483028249,4.790636380869588,38.73436757193834,-8.128126677142847,3.3117101842706873,115,0.9054932202946977,XPD
0,0.6875267839351575,5.530447899724016,57.143112715617065,2.0541679524971266,2.8686116728289353,60,0.6774604135458402,ZER
0,0.9428235093587339,6.566206072967835,39.551061649840065,-0.8714708791484382,4.498219710129952,265,0.9427924003483444,ZYL
0,0.9384968329868737,2.206322125234224,42.72968231452784,-10.114935300515594,1.1518542623656824,58,0.9383803872142622,generic
