,explain_variance,mae,mape,mean_actual_val,medae,num_vals,r2,symbol
0,0.77312449000628,6.404101220046921,90.38715655673906,-4.270295069824685,3.9231319690709547,70,0.7679114036996306,1ST
0,0.8079385461760366,9.720998201023027,58.64829590987342,7.808675990684455,6.089873494171517,145,0.8007379875866146,AOU
0,0.6827026237050633,11.287822751456497,55.173584567666204,4.444428823459847,5.713656608094549,273,0.6790125601668598,AUC
0,0.7907625116674205,4.24790710379284,61.09877761729658,1.575732556564992,2.8188145270590326,191,0.7904747615207538,BYI
0,0.8879278924387777,7.602364243558696,55.27014475239809,9.44288184745347,4.013781632628735,466,0.886997561145094,GOR
0,0.8780933965941191,2.009726373741691,41.18117319159146,4.603656398174604,1.350004506665604,99,0.8731818002791802,IEL
0,0.12840086490933933,19.31371037503498,144.74546108035537,2.6414915600447983,7.554085731506339,292,0.1226140874033923,LNY
0,0.9080034991738807,6.082191535856282,46.40648090887728,5.648958883602858,4.687261521574943,60,0.9066038861178788,LPI
0,0.7035278135888594,14.436089009535257,56.56859594626352,5.5331201005330755,6.260501033601564,206,0.699688731491428,MDI
0,0.7026920690409522,4.390358300679881,72.62258401941303,4.427591175289321,2.162389152729456,108,0.697415944743847,NCC
0,0.8906440069586075,6.360070546956365,62.669331964825645,1.7851219006602488,4.418051499586838,459,0.8906407472022109,PBT
0,0.7462693116196566,12.227816802913427,57.89882119724689,17.400629626115045,5.376169146762962,282,0.7399828351452438,RVR
0,0.9174745605062631,3.1885917189689303,49.84280629974497,3.7362027465095493,2.3894112400918575,232,0.9168242210483997,RXP
0,0.8388085721095717,12.121084100879399,68.48272514651518,9.618599753565084,6.988376328424492,172,0.8370954173494916,TND
0,0.9047257477788399,7.19073617607089,58.94840042824371,-2.6155986602477648,5.049960466531616,374,0.9037054245319212,USA
0,0.9360568831639274,2.7077215625956597,45.241806301126445,4.97093476801828,1.6583593715497178,273,0.9342802450986043,VTA
0,0.8655534792897434,7.498847263176649,49.66433449355601,1.0053894470745695,4.618223826090492,139,0.8644417494001648,XTD
0,0.4552341375167741,3.0682200596697737,63.42389176631901,0.4312602074859847,1.1807719972937192,94,0.45417252186177015,generic
