,explain_variance,mae,mape,mean_actual_val,mean_predicted_val,medae,median_actual_val,median_predicted_val,num_vals,r2,symbol
0,0.8026097181891709,5.953184723900006,92.89727742005893,-3.6267025263377235,-2.663770914077759,4.515238065356607,-6.574518291008158,-4.988372325897217,60,0.7996808400409946,1ST
0,0.5704564761733006,12.092256852016401,58.94908783678148,6.619516117643438,4.021194934844971,4.631511825489696,-2.239920358387259,-0.47257912158966064,130,0.5667934599744779,4DS
0,0.8464547641447773,4.812923420563807,42.77227110057183,-3.8732885319632016,-4.242219924926758,3.440298309377836,-8.221288515406162,-3.143052577972412,68,0.8459702804751429,9SP
0,0.9246248447172721,2.6271137817738093,39.41922773614219,3.0967597836464624,3.2605717182159424,1.7263167272081974,3.741662161478774,3.4196951389312744,532,0.9244990575563008,AAD
0,0.696726875483785,8.998025910566124,61.02449620301476,-8.567807753416995,-8.62221908569336,4.186034608737103,-11.834733893557427,-7.327268600463867,262,0.6967246290524679,AB1
0,0.929349349798758,1.9707951510207071,37.85279382220419,4.541533792467139,4.129800319671631,1.303473429649231,4.164104265031716,3.6184613704681396,482,0.9280619234690974,ABC
0,0.8484440549691079,5.985384174695291,76.05843392375556,1.0714533860491973,-0.33714574575424194,5.307836294174183,2.3255813953488387,0.520861029624939,57,0.8431363459775403,ABT
0,0.8409227802146935,6.806839915182423,54.611374494277484,-2.637366855712537,-2.0098071098327637,4.485899877431631,-7.498371008971982,-4.605056285858154,291,0.8402907137524108,ACG
0,0.959663871001499,3.2378806733334575,32.09602500837095,-0.1660172132506624,0.015834158286452293,1.92030770106048,-3.4080937840019714,-2.296508550643921,499,0.9596140228498515,ACR
0,0.7779239243893395,6.200105298200286,38.554479977772424,-15.58313438780977,-13.3871488571167,4.523479167763535,-14.444444444444445,-14.776460647583008,40,0.7614091408753132,AD1
0,0.924346422502422,6.184677273864208,52.51652231758184,-3.158689544098202,-3.5022659301757812,4.058571216390408,-9.4901721528566,-8.101844787597656,412,0.9242437434745198,ADN
0,0.8497593376347669,9.283326801197987,63.97294535184977,1.6281307763279655,1.2455778121948242,5.582626982493693,-4.761904761904753,-1.353688359260559,260,0.8496666970442942,ADV
0,0.8957486643149424,6.968803046189113,57.93255165844368,-2.7523498878515626,-3.5589370727539062,4.244637330373136,-7.446608124714102,-4.544529438018799,457,0.8952970941427031,ADY
0,0.8290009661392931,10.324710677231826,65.3081689762637,7.889620312948368,4.635997295379639,5.463653687507865,-2.6315789473684235,-0.9310575723648071,221,0.8245797955433444,AEI
0,0.863837783002068,7.253112203185318,74.38300648019126,-1.1298886025220214,-2.0199568271636963,4.292760372161865,-3.529411764705885,-2.352696180343628,191,0.8629078208942373,AEK
