"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"CAF",0.72,,,"9/23/2016",-0.02,-0.0278,"2017-02-08",0.7,0.71,0.7,0.75,0.3,108800000,,"ASX",31383,0.03,0.04,0.25,"0.00",0.89,2.83,25.93,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.03,2.71,112990000,26.47,0.01,0.01,0.02,0.02,0.02,,1.84,0.27,0.07,1.2,0,0,49.86,49.86,0,0,213.06,213.06,2.83,10.54,-5.45,10.54,2.53,-1.34,2.53,11.22,-7.79,11.22,0.65,133.28,51.36,23.79,17.74,9.4,,-2.82,4.05,,-23.98
"CAJ",0.12,,,"9/23/2015",-0.01,-0.04,"2017-02-08",0.12,0.12,0.12,0.22,0.1,62770000,,"ASX",729560,-0.01,0.02,0.16,21240000,0.41,0.77,,0.27,6,6,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,0.8,65379999.99999999,,,0.01,,0.01,0,,3.09,0.16,0.03,0.93,46.33,46.33,48.59,48.59,116.25,116.25,121.93,121.93,1.97,-2.64,3.06,-2.64,-2.31,2.58,-2.31,-5.25,5,-5.25,1.62,477.78,96.19,13.59,2.57,-2.96,,28.48,,,
"CAM",0.91,,,,-0.01,-0.011000000000000001,"2017-02-08",0.9,0.91,0.9,0.92,0.75,,,"ASX",26342,-0.01,,0,"0.00",,,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.02,1.15,72390000,,0.01,0.01,0.04,0.05,0.04,,4.48,1,0.17,,0,0,0,0,0,0,0,0,0.5,-0.77,3.03,-0.77,-0.72,2.91,-0.72,-3.03,1.62,-3.03,0.43,49.68,68.95,53.6,-54.36,-20.55,,-13.77,,,
"CAP",0.059,,,,0.004,0.0678,"2017-02-08",0.063,0.063,0.063,0.074,0.022,7290000,,"ASX",10376,-0.012,,0.03,-1210000,59.673,1.967,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,2.05,9710000,,0,,0,,0,,,0.03,0.01,12.44,0,0,0,0,0,0,0,0,-29.47,-33.31,-23.22,-33.31,-31.93,-21.54,-31.93,-33.31,-23.31,-33.31,0.65,97.29,,-1157.62,-1169.14,-1206.89,,-43.97,,,
"CAR",10.05,,,"3/23/2016",0.78,0.0776,"2017-02-08",9.89,10.93,10.83,13.63,9.57,2610000000,,"ASX",2259586,0.45,0.5,1.06,166200000,7.04,9.46,23.91,1.71,21.66,19.69,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.45,9.5,2430000000,22.21,0.2,0.2,0.37,0.37,0.37,,83.83,1.06,0.12,1.3,41.25,41.25,41.58,41.58,87.87,87.87,88.57,88.57,51.79,24.67,34.45,24.67,21.98,28.75,21.98,45.2,52.8,45.2,1,216.37,91.22,49.51,47.87,33.16,13.4,17.52,,12.79,
"CAS",0.1,,,,0,0,"2017-02-08",0.1,0.1,0.1,0.19,0.09,23810000,,"ASX",588279,-0.05,0,0.08,-6350000,4.11,1.22,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.05,1.34,30110000,,0,,0,,0,,,0.08,0.01,0.38,0,0,20.69,12.3,0,0,33.44,17.34,-11.47,-35.1,,-46.33,-29.09,,-37.23,-40.25,,-53.14,0.7,235.42,-3.02,-120.49,-136.95,-140.78,,,,,
"CAT",2.24,,,,0.06,0.0268,"2017-02-08",2.22,2.34,2.3,4.29,1.95,277260000,,"ASX",704022,-0.05,-0.01,0.1,-7410000,15.55,22.63,,0,,76.67,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.05,23.03,354330000,,0,,0,,0,,,0.1,0.03,0.91,0,0,0,0,0,0,0,0,,-46.65,,-46.65,-22.6,,-22.6,-49.23,,-49.23,,82.37,85.3,-39.03,-49.45,-33.8,,,,,
"CAV",0.01,,,,0,0,"2017-02-08",0.01,0.01,0.01,0.02,0.01,4580000,,"ASX",3420220,-0.01,,0,"-750775.00",154.93,3.33,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,3.35,4590000,,0,,0,,0,,,0,0,16.64,0,0,0,0,0,0,0,0,,-147.71,-58.44,-147.71,-142.86,-54.89,-142.86,-147.71,-58.44,-147.71,0.02,272.39,,-6080.42,-27763.97,-27582.89,,-41.66,,,
"CAY",0.08,,,,0,-0.0123,"2017-02-08",0.08,0.08,0.08,0.18,0.04,14760000,,"ASX",100113,-0.03,,0.01,-2100000,658.93,13.5,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.03,13.14,16440000.000000002,,0,,0,,0,,,0.01,0,0.93,0,0,14.35,14.35,0,0,21.54,21.54,-80.5,-185.83,-61.78,-185.83,-151.07,-57.22,-151.07,-185.83,-61.78,-185.83,0.67,174.93,,-6944.26,-14155.29,-14243.06,,-30.24,,,
"CAZ",0.07,,,,0,0,"2017-02-08",0.07,0.07,0.07,0.12,0.02,11970000,,"ASX",84116,-0.01,,0.13,"-631267.00",41.16,0.55,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,0.52,11990000,,0,,0,,0,,,0.13,0.01,3.28,0,0,0,0,0,0,0,0,,-8.36,-5.99,-8.36,-8.14,-5.86,-8.14,-8.35,-7.09,-8.35,0.71,97.76,,-610.54,-607.31,-548.3,,-46.88,-18.92,,
"CBA",81.51,7.54,4.61,"8/17/2016",0.84,0.0103,"2017-02-08",81.62,82.54,82.35,85.65,69.22,140910000000,,"ASX",2112168,5.29,5.58,35.19,"0.00",5.98,2.32,15.56,4.71,14.76,14.37,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,5.29,2.33,140460000000,15.4,2.22,2.22,4.2,4.2,4.2,,5827,35.19,,,,,21.06,20.96,293.7,293.7,326.39,324.81,,,,,1.02,1.06,1.02,16.43,17.85,16.43,1.04,1720.3,,68.43,46.66,33.57,7.64,-2.03,5.52,6.14,5.79
"CBC",0.88,,,"11/16/2016",0.05,0.056799999999999996,"2017-02-08",0.93,0.93,0.93,0.95,0.83,22910000,,"ASX",433,0.01,,0.96,"0.00",21.07,0.92,132.86,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CBL",3.6,,,"4/14/2016",0,0,"2017-02-08",3.55,3.6,3.6,3.84,1.92,783900000,,"ASX",3669,0.11,,0.66,49810000,3.69,5.45,31.86,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CCA",0.65,,,,0.01,0.0154,"2017-02-08",0.64,0.66,0.66,0.77,0.45,37840000,,"ASX",30928,-0.23,-0.09,0.2,-7640000,207.02,3.28,,0,,33,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.3,2.79,31780000,,0,,0,,0,,,0.23,0.22,22.82,0,0,0,0,0,0,0,0,,,,-128.05,,,-115.33,,,-128.05,,1.73,,-4100,-4252.78,-4252.78,,,,,
"CCE",0.088,,,,-0.005,-0.05682,"2017-02-08",0.082,0.088,0.083,0.091,0.082,191180000000,,"ASX",2540915,-0.016,,0.013,-11270000,202287.031,6.769,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,1.71,201960000,,0,,0,,0,,,0.05,0,2.87,3.33,3.33,3.33,3.33,3.57,3.57,3.57,3.57,-6.91,-6.49,-5.19,-6.49,-6.34,-5.05,-6.34,-6.75,-5.31,-6.75,1.02,1986.23,,-501.36,-512.17,-586.19,,33.31,-4.66,,
"CCJ",0.01,,,,0,0,"2017-02-08",0.01,0.01,0.01,0.01,0,1880000,,"ASX",1189992,0,,0.01,"-360385.00",,0.83,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,0.84,1880000,,0,,0,,0,,,0.01,0,44.77,0,0,0,0,0,0,0,0,-2.49,-31.94,-38.43,-31.94,-31.19,-37.69,-31.19,-31.94,-38.62,-31.94,0.45,36.36,,-14337.6,-17038.8,-29888.8,,,,,
"CCL",9.75,6.24,0.45,"9/1/2016",0.11,0.0113,"2017-02-08",9.75,9.89,9.86,10.35,7.91,7530000000,,"ASX",1329946,0.53,0.54,2.8,910600000,1.44,3.49,18.46,4.09,18.26,17.61,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.53,3.56,7450000000,18.26,0.21,0.21,0.44,0.44,0.44,,320.7,2.73,1.62,1.56,29.58,26.95,38.03,34.34,94.54,77.35,121.55,98.56,7.66,10.27,7.97,9.26,6.75,5.76,6.34,19.76,18.96,20.89,0.75,535.77,35.58,17.97,12.85,8.05,-4.58,2.25,2.19,-4.83,1.79
"CCP",16.9,,,"10/18/2016",0.09,0.0053,"2017-02-08",16.86,17.15,16.99,20.16,9.25,804530000,,"ASX",187131,1.04,1.17,4.81,"0.00",3.76,3.51,16.37,0.84,14.52,12.59,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,1.04,3.75,800270000,16.27,0.27,0.27,0.5,0.54,0.54,,16.6,4.56,0.05,5.55,35.88,42.79,35.88,42.79,66.38,90.07,66.38,90.07,19.53,14.05,18.25,15.02,12.42,16.08,13.71,23.47,23.36,23.3,0.66,43.24,,32.45,31.52,20.47,16.91,14.82,10.77,15.67,10.41
"CCV",0.365,,,"4/14/2016",-0.01,-0.0274,"2017-02-08",0.355,0.365,0.355,0.665,0.295,172170000,,"ASX",151570,-0.011,0.04,0.5,54470000,0.581,0.73,,0,8.875,8.875,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.05,0.72,179960000,6.87,0.01,0.01,0.03,0.03,0.03,,8.06,0.5,0.11,2.09,16.4,15.07,33.42,31.56,28.74,26.4,58.55,55.3,6.98,8.08,8,8.08,5.98,6.07,5.98,10.28,9.73,10.28,0.88,329.61,71.61,18.16,10.22,8.49,-1.33,10.34,29.7,-5.82,6.41
"CCZ",0.019,,,,-0.005,-0.26316,"2017-02-08",0.014,0.018,0.014,0.023,0.008,2960000,,"ASX",66000,-0.002,,0.001,"-402184.00",,19,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,,16070000,,0,,0,,0,,,0,0,0.49,0,0,0,0,,0,,0,,-194.07,-82.72,-220.12,-188.45,-78.01,-201.43,-194.07,-86.46,-220.12,-1.13,511.69,,-29695.68,-303428.1,-303428.8,,-8.4,,,
"CDA",2.03,,,"3/11/2016",0,0,"2017-02-08",2,2.04,2.03,2.19,0.58,359740000,,"ASX",30359,0.09,0.19,0.78,31040000,2.12,2.59,23.33,0.33,10.68,12.69,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.09,2.65,359740000,23.2,0.04,0.04,0.06,0.06,0.06,,7.08,0.78,0.08,1.75,12.67,12.67,12.68,12.68,19.38,19.38,19.39,19.39,13.73,8.86,14.27,8.86,7.36,11.4,7.36,11.59,20.09,11.59,1.66,82.06,55.99,14.44,11.46,9.14,-11.26,3.39,3.75,-12.64,5.2
"CDC",0.12,,,"5/30/2016",-0.01,-0.04,"2017-02-08",0.12,0.12,0.12,0.5,0.12,88190000,,"ASX",71002,0.05,,0.22,42440000,0.91,0.58,2.5,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.06,0.44,91860000,1.98,,0.01,0.01,,0.01,,,0.28,0.05,11.6,0,0,0.69,0.69,0,0,0.9,0.87,,,,19.39,,,18.76,,,24.81,,43.71,38.18,35.46,32.32,32.63,,,,,
"CDD",1.195,0,0,"9/4/2015",-0.02,-0.016739999999999998,"2017-02-08",1.175,1.2,1.175,1.26,0.44,562450000,,"ASX",190449,-0.792,0.03,1.164,28100000,0.478,1.027,,2.1,39.167,29.375,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.59,1.03,573110000,,0,,0,,0,,7.69,1.16,0.22,2.04,16.38,16.38,16.68,16.68,27.36,27.36,27.86,27.86,-0.16,-17.54,-2.39,-17.54,-13.71,-1.88,-13.71,-26.32,-3.45,-26.32,0.58,462.37,54.39,2.16,-14.92,-12.39,,7.56,20.41,,
"CDM",1.2,,,,0,0,"2017-02-08",1.2,1.2,1.2,1.5,1.14,,,"ASX",56106,-0.12,,0,"0.00",,,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.11,1.01,325020000,,0.04,0.04,0.09,0.09,0.09,,23.26,1.19,0.59,,0,0,29.61,29.61,0,0,50.16,50.16,,-8.7,2.23,-8.7,-7.02,2.03,-7.02,-9.7,2.37,-9.7,0.52,225.93,,,,,,,,,
"CDP",7.88,,,"6/29/2016",-0.12,-0.0152,"2017-02-08",7.76,7.76,7.76,9,6.9,543200000,,"ASX",17,0.7,0.39,7.93,"0.00",9.84,0.99,11.01,4.72,19.9,18.48,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.71,0.99,551600000,11.17,0.14,0.2,0.33,0.34,0.33,,26.31,7.93,0.03,0.19,26.64,26.64,26.64,26.64,38.31,38.31,38.31,38.31,,6.48,8.27,6.48,6.29,7.98,6.29,9.08,11.65,9.08,0.06,67.96,74.86,65.83,88.14,88.14,20.57,9.1,7.16,20.57,-4.13
"CDU",0.35,,,"4/8/2002",-0.01,-0.0286,"2017-02-08",0.34,0.36,0.34,0.75,0.32,127520000,,"ASX",195199,-0.42,,0.74,-20730000,,0.47,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.41,0.43,138000000,,0,,0,,0,,,0.74,0.04,0.3,0,0,21.35,21.35,0,0,32.35,32.35,-10.48,-37.74,-16.49,-37.74,-29.38,-15.13,-29.38,-42.68,-17.36,-42.68,0.52,182.72,,,,,,,,,
"CDV",0.41,,,,0,-0.0123,"2017-02-08",0.39,0.41,0.4,0.77,0.1,88830000,,"ASX",2171924,-0.06,,0.02,-9230000,2057.84,22.5,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.05,20.25,123110000,,0,,0,,0,,,0.02,0.02,2.91,0,0,0,0,0,0,0,0,,-378.06,-127.77,-378.06,-265.85,-117.04,-265.85,-378.06,-127.77,-378.06,2.67,249.42,,-21115.97,-21333.15,-21327.8,,190.85,,,
"CDY",0.032,,,,-0.001,-0.03125,"2017-02-08",0.031,0.033,0.031,0.041,0.016,28780000,,"ASX",1045711,-0.004,0,0.005,-3270000,8.871,6.4,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,6.34,34040000,,0,,0,,0,,,0.01,0,2.09,2.65,2.65,13.47,13.47,4.2,4.2,21.3,21.3,-45.17,-79.33,-57.4,-79.33,-51.6,-45.1,-51.6,-82.68,-58.34,-82.68,1.44,817,64,-128.44,-133.2,-103.25,,104.62,45.63,,
"CEL",0.017,,,,-0.002,-0.11765,"2017-02-08",0.015,0.015,0.015,0.041,0.015,5770000,,"ASX",10000,-0.003,-0.07,0.012,-1050000,,1.417,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,1.26,6620000,,0,,0,,0,,,0.01,0,1.43,0,0,0,0,0,0,0,0,-90.1,-21.33,-51.73,-21.33,-18.59,-47.89,-18.59,-21.07,-52.01,-21.07,1.42,246.88,,-2880.03,-2880.03,-2912.89,,-54.69,,,
"CFE",0.018,,,"10/14/2008",0,0,"2017-02-08",0.017,0.018,0.018,0.033,0.012,12970000,,"ASX",1135890,-0.047,0,0.006,-4120000,20.959,3,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.05,3.06,12970000,,0,,0,,0,,0,0.01,0.01,1.16,0,0,0,0,0,0,0,0,-105.42,-178.25,-35.32,-178.25,-135.25,-33.03,-135.25,-178.45,-35.33,-178.45,1.72,437.43,,-3776.59,-5082.25,-4976.28,,-34.05,0.05,,
"CFO",0.51,,,,0.01,0.0196,"2017-02-08",0.48,0.53,0.52,0.8,0.45,19510000,,"ASX",263174,-0.28,,0.01,"0.00",5567.85,34,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,33.97,24930000,,,,0,,,,,0.02,0.01,3.05,0,,0,,0,,0,,,,,,,,,,,,,15.79,,,,,,,,,
"CGC",3.34,,,"3/21/2016",0.04,0.012,"2017-02-08",3.32,3.41,3.38,3.55,2.35,1080000000,,"ASX",645140,0.08,0.17,1.13,56260000,1.3,2.96,42.25,0,19.88,17.79,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.08,2.98,1070000000.0000001,42.16,0.06,0.06,0.09,0.09,0.09,,18.99,1.13,0.01,1.36,18.25,18.25,18.25,18.25,28.86,28.86,28.86,28.86,,5.61,,5.61,4.61,,4.61,9.07,,9.85,,254.14,61.46,7.51,2.74,3.12,,,,,
"CGF",11.04,,,"9/1/2016",0.22,0.0199,"2017-02-08",11.04,11.31,11.26,11.89,6.58,6290000000,,"ASX",1785803,0.55,0.66,4.8,649500000,3.4,2.3,20.32,1.84,17.06,15.42,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.55,2.26,6310000000,19.96,0.16,0.16,0.32,0.32,0.32,,177.9,4.8,1.21,,27.54,27.54,27.54,27.54,215.49,215.49,215.49,215.49,,1.71,1.98,1.71,1.67,1.82,1.67,12.55,14.71,12.55,1.22,547.33,93.19,34.48,35.23,18.6,4.62,3.04,-2.78,1.8,8.55
"CGL",4.98,,,"8/25/2016",-0.03,-0.006,"2017-02-08",4.95,4.98,4.95,5.8,3.01,231310000,,"ASX",11773,0.17,0.25,1.3,17810000,2.81,3.82,29.12,0,19.8,14.56,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.17,3.82,238470000,29.32,0.05,0.05,0.1,0.1,0.1,,4.95,1.3,0.74,1.55,1.1,0.83,1.36,1.09,2.11,1.59,2.6,2.08,,10.82,12.15,10.82,7.3,7.42,7.3,13.96,14.62,13.96,,30.5,43.31,20.55,14.13,10.44,44.18,7.59,,41.71,
"CGM",0.01,,,,-0.001,-0.1,"2017-02-08",0.008,0.009,0.009,0.022,0.001,5990000,,"ASX",1369299,-0.002,,-0.005,-1260000,3.052,,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,,6650000,,0,,0,,0,,,-0.01,0,0.2,0,0,65.07,65.07,,,,,,,-74.7,,-121.86,-39.67,-121.86,,-78.25,,4.13,192.8,,-57.92,-74.66,-72.67,,-36.9,-6.53,,
"CGR",0.24,,,"3/22/2016",0,0,"2017-02-08",0.24,0.24,0.24,0.28,0.13,31220000,,"ASX",96840,0,0.02,0.11,5490000,1.15,2.14,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.01,2.01,31890000,24.44,0,0,0.01,0.01,0.01,,0.47,0.11,0.11,2.15,49.18,49.18,49.19,49.19,529.57,529.57,529.75,529.75,1.37,1.4,2.68,1.4,0.85,1.39,0.85,7.77,7.94,7.77,0.11,86.45,,20.26,19.79,3.51,2.7,8.65,16.84,-8.7,-5.43
"CGS",1.3,,,,-0.055,-0.04231,"2017-02-08",1.245,1.28,1.245,1.39,0.495,139280000,,"ASX",766946,0.023,0.03,0.123,1570000,5.337,10.569,54.13,0,41.5,31.125,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.02,10.58,147130000,54.85,0,,0,,0,,,0.12,0.07,2.69,0,0,0,0,0,0,0,0,4.53,20.98,-10.89,20.98,15.57,-8.79,15.57,22.1,-11.14,22.1,0.66,35.11,56.34,6.07,3.8,9.67,,27.08,28.54,,
