"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"1AD",0.21,,,,0.02,0.09519999999999999,"2017-02-07",0.23,0.23,0.23,0.31,0.17,23000000,,"ASX",2300,-0.32,,-0.15,-1170000,28.45,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1AL",0.98,,,"5/23/2016",0.005,0.0051,"2017-02-07",0.985,0.985,0.985,1,0.8,127070000,,"ASX",3500,0.087,,0.174,11160000,3.138,5.632,11.322,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1PG",0.19,,,,-0.005,-0.02632,"2017-02-07",0.18,0.187,0.185,3.24,0.145,28520000,,"ASX",447537,-0.127,0.03,0.343,-15200000,37.731,0.554,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1ST",0.055,,,,0,0,"2017-02-07",0.055,0.055,0.055,0.081,0.044,11370000,,"ASX",39608,-0.056,,0.059,-4350000,5.716,0.932,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3DP",0.023,,,,0,0,"2017-02-07",0.023,0.023,0.023,0.053,0.021,7500000,,"ASX",63509,-0.032,,0.013,"-865347.00",,1.769,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3PL",0.93,,,"10/6/2015",0.015,0.01613,"2017-02-07",0.93,0.945,0.945,1.93,0.625,131389999.99999999,,"ASX",58044,0.027,0.04,0.313,7740000,2.625,2.971,35,2.32,23.625,18.9,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4CE",0.022,,,,0,0,"2017-02-07",0.022,0.022,0.022,0.064,0.015,4730000000,,"ASX",554438,-0.053,,0.025,-1050000,18128.82,0.88,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4DS",0.028,,,,0.001,0.03571,"2017-02-07",0.029,0.029,0.029,0.044,0.018,19120000,,"ASX",344139,-0.028,,0.002,-2710000,134.71,14,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4WD",0.87,,,,-0.01,-0.0115,"2017-02-07",0.86,0.87,0.86,1,0.85,,,"ASX",16070,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88E",0.04,,,,0,0,"2017-02-07",0.04,0.04,0.04,0.08,0.01,155730000,,"ASX",1839405,0,,0.01,-9300000,4317.6,4,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8EC",1.005,,,,0,0,"2017-02-07",1.005,1.005,1.005,1.05,0.85,41220000000,,"ASX",21400,,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8IH",0.71,,,"8/15/2016",-0.01,-0.0141,"2017-02-07",0.7,0.7,0.7,1.14,0.68,250690000,,"ASX",143000,0.04,,0.13,13760000,10.72,5.55,18.92,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9SP",0.175,,,,0,0,"2017-02-07",0.175,0.18,0.175,0.2,0.125,70520000,,"ASX",569930,-0.018,,0.033,"0.00",531.469,5.303,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A2M",2.3,,,,0,0,"2017-02-07",2.27,2.32,2.3,2.48,1.28,1670000000,,"ASX",2239435,0.03,0.08,0.13,39440000,6.49,17.16,74.19,0.61,28.75,23,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A3D",3.37,,,,0.03,0.0089,"2017-02-07",3.24,3.42,3.4,5.39,0.44,187000000,,"ASX",25112,-0.01,,0,-1200000,,3370,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AAC",1.46,,,"9/11/2008",-0.025,-0.01712,"2017-02-07",1.41,1.47,1.435,2.13,1.12,765090000,,"ASX",1979085,0.11,0.12,1.751,-144540000,1.758,0.834,13.045,3.18,11.958,13.045,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AAD",2.07,,,"6/29/2016",-0.01,-0.0048,"2017-02-07",2.02,2.07,2.06,2.97,1.71,953860000,,"ASX",2718736,0.09,0.08,1.34,125980000,1.44,1.55,21.91,4.65,25.75,18.73,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AAR",0.018,,,,-0.002,-0.11111,"2017-02-07",0.016,0.018,0.016,0.027,0.005,3600000,,"ASX",616924,-0.002,,0.007,"-391285.00",,2.571,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AB1",0.04,,,,-0.005,-0.125,"2017-02-07",0.034,0.039,0.035,0.27,0.034,7180000,,"ASX",313829,-0.037,-0.02,0.027,-5180000,0.973,1.481,,0,,3.5,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ABA",5.27,,,"3/3/2016",0.18,0.0342,"2017-02-07",5.27,5.45,5.45,5.46,4.8,219370000,,"ASX",21676,0.31,0.4,5.38,"0.00",3.34,0.98,17.47,4.42,13.62,12.39,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ABC",5.17,0,0,"9/14/2016",-0.02,-0.0039000000000000003,"2017-02-07",5.1,5.19,5.15,5.99,4.49,3340000000,,"ASX",1215484,0.31,0.3,1.83,308900000,2.36,2.83,16.61,8.14,17.17,16.61,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ABP",2.82,,,"1/17/2017",0.03,0.0106,"2017-02-07",2.81,2.86,2.85,3.38,2.67,1600000000,,"ASX",893578,0.34,0.24,2.72,185790000,5.13,1.04,8.51,5.86,11.88,9.83,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ABU",0.12,,,,0,0,"2017-02-07",0.12,0.12,0.12,0.17,0.03,45020000,,"ASX",312265,-0.06,0.11,0.06,1670000,1.25,2.07,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ABV",0.007,,,,0,0,"2017-02-07",0.007,0.007,0.007,0.011,0.006,15400000,,"ASX",421925,-0.001,,0.001,-1180000,3.41,7,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ABW",0.76,,,,0,0,"2017-02-07",0.76,0.76,0.76,0.95,0.74,,,"ASX",33630,-0.01,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ABX",0.135,,,,0,0,"2017-02-07",0.135,0.135,0.135,0.25,0.097,19190000,,"ASX",25000,0.003,,0.125,"612333.00",4.07,1.08,45,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AC8",0.19,,,,0.01,0.0256,"2017-02-07",0.19,0.22,0.2,0.22,0.19,43270000000,,"ASX",928074,-0.01,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACB",0.075,,,,0.008,0.10667,"2017-02-07",0.078,0.084,0.083,0.105,0.013,61100000,,"ASX",556449,-0.002,0,0.073,-1250000,1812.722,1.027,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACG",0.067,,,,0,0,"2017-02-07",0.067,0.068,0.067,0.195,0.061,13520000,,"ASX",443665,-0.024,-0.01,0.016,-5270000,2.693,4.188,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACK",0.66,,,"9/5/2016",-0.01,-0.0152,"2017-02-07",0.65,0.66,0.65,0.7,0.38,67069999.99999999,,"ASX",325000,0.02,0.01,0.08,-1670000,8.91,7.95,30.95,1.31,65,65,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACL",0.013,,,,0.002,0.15385,"2017-02-07",0.015,0.015,0.015,0.016,0.006,4870000,,"ASX",1102103,0.066,-0.05,0.008,22100000,0.168,1.625,0.227,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACQ",1.04,,,,-0.02,-0.0192,"2017-02-07",1.02,1.04,1.02,1.09,0.77,,,"ASX",29528,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACR",0.31,0,0,"8/18/2015",0,0,"2017-02-07",0.31,0.31,0.31,0.83,0.3,51620000,,"ASX",206125,0.08,0.03,0.26,19020000,1.81,1.17,3.97,1.42,10.33,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACU",0.026,,,,0.001,0.03846,"2017-02-07",0.025,0.027,0.027,0.084,0.019,4910000,,"ASX",914153,-0.041,,0.008,-6640000,158.023,3.25,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACW",0.056,,,,-0.002,-0.03571,"2017-02-07",0.054,0.056,0.054,0.1,0.036,32759999.999999996,,"ASX",27811,-0.006,,0.02,-3260000,8.595,2.8,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ACX",3.13,,,,-0.01,-0.0032,"2017-02-07",3.05,3.16,3.12,8.75,2.87,512780000,,"ASX",1362231,0.03,0.05,0.58,9410000,4.17,5.41,104,6.56,62.4,39,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AD1",0.29,,,,-0.025,-0.08621000000000001,"2017-02-07",0.265,0.275,0.265,0.53,0.265,44090000,,"ASX",24000,-0.036,,0.034,-3330000,76.004,8.529,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADA",2.4,1.68,0.03,"3/16/2016",-0.13,-0.0542,"2017-02-07",2.26,2.43,2.27,3.55,1.84,179940000,,"ASX",113367,0.12,,0.26,11870000,3.97,9.38,19.57,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADH",1.34,,,"3/15/2016",-0.015,-0.01119,"2017-02-07",1.325,1.355,1.325,2.75,1.325,219780000,,"ASX",93852,0.164,0.13,0.576,45090000,0.878,2.326,8.079,0.72,10.192,8.281,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADJ",0.09,,,,-0.006,-0.06667,"2017-02-07",0.084,0.086,0.084,0.159,0.08,93520000,,"ASX",842753,-0.008,,0.028,-4030000.0000000005,12.954,3.214,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADN",0.011,,,,0.001,0.09090999999999999,"2017-02-07",0.012,0.012,0.012,0.027,0.007,4220000,,"ASX",230000,-0.012,,0.027,"-870486.00",250.291,0.407,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADO",0.039,,,,-0.001,-0.02564,"2017-02-07",0.038,0.039,0.038,0.074,0.036,43090000,,"ASX",546772,-0.005,,0.01,-3410000,4.908,3.9,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADR",0.205,,,,0,0,"2017-02-07",0.205,0.21,0.205,0.595,0.11,34650000,,"ASX",236619,-0.053,-0.06,0.182,-6330000,16.492,1.126,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADV",0.028,,,,0,0,"2017-02-07",0.028,0.029,0.028,0.053,0.016,,,"ASX",3715093,-0.001,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADX",0.016,,,,-0.002,-0.125,"2017-02-07",0.013,0.015,0.014,0.019,0.003,10870000,,"ASX",2246329,-0.002,0,0.001,-1900000,2237,16,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADY",0.013,,,,-0.002,-0.15385,"2017-02-07",0.011,0.011,0.011,0.015,0.007,12690000,,"ASX",2000,-0.002,,0.014,-1710000,,0.929,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AEB",0.046,,,,0.003,0.06522,"2017-02-07",0.049,0.049,0.049,0.078,0.042,16710000,,"ASX",15867,-0.01,,-0.002,-3170000,,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AEE",0.037,,,,0,0,"2017-02-07",0.037,0.039,0.037,0.043,0.013,26320000,,"ASX",239115,-0.004,-1,0.03,-1520000,5363.522,1.233,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AEF",88.8,,,"9/8/2016",0.2,0.0023,"2017-02-07",88.25,89,89,92.5,60,99240000,,"ASX",529,2.72,,11.71,5430000,4.3,7.58,32.74,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AEG",1.05,,,,-0.01,-0.0095,"2017-02-07",1.04,1.04,1.04,1.35,0.99,,,"ASX",31249,-0.02,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AEI",0.38,,,,0,0,"2017-02-07",0.38,0.38,0.38,0.47,0.34,58870000,,"ASX",440000,-0.01,,0.04,-2530000,42.72,10.86,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
